# Constructed from biom file
#OTU ID	E-JT-526	E-SOG-4619	E-LS-526	E-CR-2016	E-TL-2016	E-VP-2016	E-DS-428	E-TL-Aug-2014	E-WP-623	E-SOG-6527	E-SOG-4424	E-TL-Jul-2014	E-SOG-5619	E-CB-2016	E-LH-2016	E-BP-2016	E-TI-2014	E-PM-Aug-2014	E-DU-Jul-2014	E-JP-2016	E-JT-623	E-LS-428	E-SOG-4527	E-WV-Aug-2014	E-WC-2016	E-PM-Jul-2014	E-SOG-7424	E-SOG-2527	E-LS-623	E-TB-2016	E-PM-Jula-2014	E-Tca-7-2014	E-FR-7-2014	E-DS-623	E-WP-526	E-PM-2016	E-BA-2016	E-MT-526	E-WV-Jula-2014	E-WP-428	E-JT-428	E-DU-2016	E-SOG-1424	E-SOG-2619	E-SOG-6424	E-SOG-5527	E-BL-2016	E-DU-Jula-2014	E-MT-623	E-SOG-3619	E-MT-428	E-TC-2014	E-SOG-1527	E-T7-2014	E-SOG-3527	E-SOG-3424	E-SOG-2424	E-SOG-6619	E-SOG-5424	taxonomy
107407	0.0	0.0	0.0	0.0	192.0	0.0	0.0	6223.0	0.0	0.0	0.0	7115.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	4.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5921.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	4019.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; __Archaeplastida; __Chloroplastida; __Chlorophyta; __Chlorophyceae
122221	0.0	0.0	0.0	0.0	5951.0	0.0	1.0	10738.0	0.0	0.0	1.0	2000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3026.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1957.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Hypotrichia; __Halteria; __Halteria
41229	6.0	11.0	4.0	0.0	0.0	0.0	10.0	0.0	12.0	7.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	6.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	4.0	0.0	9.0	3.0	0.0	1.0	12.0	2.0	8.0	0.0	1.0	3.0	8.0	4.0	0.0	1.0	0.0	2.0	4.0	4.0	10.0	13.0	Eukaryota; __Opisthokonta; __Metazoa; __Gastrotricha; __Chaetonotida; __Chaetonotida; __uncultured
41230	8.0	3.0	6.0	0.0	0.0	0.0	12.0	0.0	4.0	5.0	11.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	17.0	5.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	8.0	2.0	0.0	5.0	6.0	2.0	11.0	0.0	0.0	3.0	6.0	8.0	0.0	6.0	0.0	5.0	4.0	4.0	7.0	10.0	Eukaryota; __Opisthokonta; __Metazoa; __Gastrotricha; __Chaetonotida; __Chaetonotida; __uncultured
42068	0.0	9.0	0.0	0.0	0.0	310.0	2.0	4.0	1.0	7.0	2.0	0.0	6.0	0.0	18.0	16.0	0.0	22.0	91.0	259.0	1.0	0.0	3.0	66.0	14.0	134.0	7.0	117.0	0.0	9.0	5071.0	208.0	0.0	0.0	0.0	20.0	136.0	4.0	14438.0	1.0	1.0	6.0	5.0	13.0	1.0	16.0	0.0	1017.0	1.0	25.0	0.0	2.0	132.0	172.0	10.0	5.0	0.0	2.0	15.0	Eukaryota; __Opisthokonta; __Metazoa; __Mollusca; __Bivalvia; __Mytiloida; __Mytilus; __Mytilus_edulis
125826	8.0	0.0	155.0	0.0	1194.0	0.0	205.0	1697.0	35.0	0.0	0.0	2769.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	19.0	56.0	0.0	0.0	0.0	0.0	0.0	11.0	47.0	0.0	0.0	8629.0	98.0	7.0	13.0	0.0	0.0	89.0	3.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	450.0	0.0	0.0	0.0	13.0	2.0	0.0	6999.0	60.0	0.0	0.0	0.0	1.0	Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Hypotrichia; __uncultured; __uncultured; __uncultured_ciliate
127466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	7.0	63.0	0.0	3.0	0.0	0.0	0.0	0.0	12.0	0.0	280.0	0.0	0.0	3.0	0.0	33.0	12.0	0.0	0.0	0.0	0.0	2891.0	19636.0	0.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	57.0	1.0	1.0	0.0	5.0	0.0	0.0	110.0	0.0	0.0	0.0	1.0	8.0	0.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Peridiniphycidae; __Gonyaulacales
126921	177.0	0.0	42.0	0.0	0.0	0.0	1280.0	0.0	26.0	0.0	2584.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1404.0	2.0	0.0	0.0	0.0	1.0	17.0	1.0	0.0	0.0	1.0	0.0	2.0	13.0	0.0	0.0	46.0	2.0	3823.0	1313.0	0.0	11.0	9.0	20.0	1.0	0.0	0.0	5.0	1.0	5176.0	0.0	3.0	0.0	94.0	4344.0	83.0	0.0	222.0	Eukaryota; __Opisthokonta; __Metazoa; __Actinopterygii; __Actinopterygii; __Vertebrata; __Vertebrata
76334	0.0	0.0	0.0	0.0	428.0	0.0	0.0	467.0	0.0	0.0	1.0	474.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12279.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6983.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; __Archaeplastida; __Chloroplastida; __Phragmoplastophyta; __Desmidiales; __Desmidiales; __Closterium; __Closterium_gracile
117730	1.0	124.0	0.0	1.0	0.0	159.0	0.0	0.0	0.0	47.0	0.0	0.0	284.0	36.0	2317.0	132.0	28.0	0.0	68.0	2411.0	2.0	3.0	34.0	39.0	2973.0	401.0	0.0	112.0	4.0	30.0	77.0	0.0	1.0	0.0	0.0	14.0	332.0	0.0	17.0	0.0	0.0	4364.0	3.0	8.0	0.0	2983.0	0.0	279.0	0.0	145.0	0.0	14.0	83.0	0.0	26.0	0.0	0.0	2287.0	2.0	Eukaryota; __Archaeplastida; __Chloroplastida; __Phragmoplastophyta; __Embryophyta; __Amb-18S-1050; __uncultured; __uncultured_eukaryote
85261	2.0	99.0	1.0	0.0	0.0	9.0	0.0	0.0	1.0	763.0	2031.0	0.0	120.0	0.0	13.0	327.0	0.0	14.0	19.0	13.0	8.0	0.0	57.0	245.0	1506.0	4.0	339.0	58.0	25.0	36.0	30.0	4.0	1.0	8.0	1.0	85.0	390.0	0.0	18.0	19.0	3.0	27.0	1279.0	32.0	1562.0	847.0	0.0	5.0	14.0	23.0	9.0	0.0	495.0	0.0	0.0	350.0	1042.0	220.0	3792.0	Eukaryota; __Alveolata
85260	0.0	51.0	0.0	0.0	0.0	4.0	1.0	0.0	5.0	593.0	1855.0	0.0	119.0	1.0	10.0	257.0	0.0	10.0	14.0	3.0	1.0	2.0	35.0	163.0	1330.0	4.0	308.0	74.0	19.0	34.0	40.0	0.0	0.0	6.0	0.0	76.0	367.0	0.0	15.0	11.0	4.0	33.0	1103.0	25.0	1618.0	943.0	0.0	2.0	6.0	32.0	7.0	0.0	410.0	0.0	0.0	266.0	1179.0	273.0	4425.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae; __Gyrodinium; __Gyrodinium
102963	323.0	11.0	952.0	0.0	5.0	0.0	2024.0	0.0	278.0	10.0	613.0	0.0	8.0	0.0	12.0	11.0	0.0	0.0	0.0	3.0	282.0	2280.0	16.0	0.0	26.0	0.0	0.0	1104.0	454.0	91.0	0.0	0.0	96.0	141.0	128.0	0.0	0.0	536.0	0.0	1968.0	211.0	7.0	17.0	623.0	8.0	1.0	0.0	0.0	13.0	0.0	341.0	0.0	59.0	0.0	314.0	910.0	83.0	0.0	113.0	Eukaryota; __Stramenopiles; __Ochrophyta; __Diatomea; __Bacillariophytina; __Mediophyceae; __Stephanodiscus
122574	364.0	7.0	1021.0	0.0	1.0	1.0	1745.0	0.0	255.0	13.0	582.0	0.0	6.0	0.0	7.0	12.0	0.0	0.0	1.0	6.0	269.0	2537.0	15.0	0.0	18.0	0.0	0.0	1216.0	424.0	66.0	0.0	0.0	70.0	91.0	117.0	0.0	0.0	506.0	0.0	1770.0	196.0	8.0	19.0	517.0	5.0	1.0	0.0	0.0	21.0	2.0	317.0	0.0	28.0	0.0	265.0	761.0	81.0	2.0	111.0	Eukaryota; __Stramenopiles; __Ochrophyta; __Diatomea; __Bacillariophytina; __Mediophyceae; __Stephanodiscus; __Cyclostephanos_dubius
117670	0.0	117.0	0.0	1.0	0.0	126.0	0.0	0.0	0.0	53.0	0.0	0.0	273.0	47.0	1906.0	97.0	15.0	0.0	40.0	2073.0	0.0	1.0	49.0	38.0	2352.0	390.0	0.0	131.0	0.0	25.0	42.0	0.0	0.0	0.0	0.0	12.0	324.0	0.0	8.0	0.0	0.0	3794.0	3.0	24.0	0.0	3355.0	0.0	216.0	0.0	130.0	0.0	6.0	93.0	0.0	19.0	0.0	0.0	2500.0	2.0	Eukaryota; __Archaeplastida; __Chloroplastida; __Phragmoplastophyta; __Embryophyta; __Amb-18S-1050; __uncultured; __uncultured_eukaryote
106891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12995.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; __Opisthokonta; __Metazoa; __Annelida; __Polychaeta; __Spionida
55067	4.0	4.0	2.0	0.0	0.0	0.0	7.0	0.0	4.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	13.0	1.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	6.0	0.0	3.0	2.0	0.0	0.0	2.0	3.0	4.0	0.0	0.0	4.0	4.0	2.0	0.0	2.0	0.0	1.0	3.0	3.0	4.0	11.0	Eukaryota; __Alveolata; __Protalveolata; __Colpodellida; __Colpodella; __Colpodella; __Colpodella; __Colpodella_edax
76597	4.0	1.0	3.0	0.0	0.0	0.0	8.0	0.0	10.0	3.0	4.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0	4.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	2.0	1.0	8.0	4.0	0.0	1.0	6.0	0.0	5.0	0.0	0.0	1.0	4.0	1.0	0.0	3.0	0.0	2.0	6.0	2.0	7.0	6.0	Eukaryota; __Opisthokonta; __Metazoa; __Gastrotricha; __Chaetonotida; __Chaetonotida; __uncultured
124163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2386.0	0.0	0.0	511.0	0.0	0.0	1.0	0.0	0.0	0.0	198.0	0.0	0.0	0.0	8.0	0.0	5.0	27.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	3.0	3.0	0.0	0.0	0.0	378.0	0.0	0.0	0.0	14090.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	Eukaryota; __Opisthokonta; __Metazoa; __Annelida; __Polychaeta; __Spionida; __Polydora
76332	0.0	0.0	0.0	0.0	458.0	0.0	0.0	393.0	0.0	0.0	0.0	354.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10654.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5813.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; __Archaeplastida; __Chloroplastida; __Phragmoplastophyta; __Desmidiales; __Desmidiales; __Closterium; __Closterium_gracile
76596	2.0	8.0	1.0	0.0	0.0	0.0	11.0	0.0	5.0	2.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0	3.0	0.0	0.0	0.0	1.0	8.0	4.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	10.0	2.0	0.0	1.0	3.0	2.0	3.0	0.0	0.0	0.0	4.0	4.0	0.0	3.0	0.0	5.0	2.0	7.0	2.0	6.0	Eukaryota; __Opisthokonta; __Metazoa; __Gastrotricha; __Chaetonotida; __Chaetonotida; __uncultured
55068	3.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	3.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	2.0	4.0	2.0	3.0	0.0	0.0	1.0	8.0	0.0	0.0	2.0	0.0	2.0	2.0	2.0	4.0	2.0	Eukaryota; __Alveolata; __Protalveolata; __Colpodellida; __Colpodella; __Colpodella; __Colpodella; __Colpodella_edax
122794	21.0	2498.0	0.0	0.0	0.0	6.0	16.0	0.0	2.0	1994.0	360.0	1.0	1207.0	1.0	4.0	30.0	1.0	0.0	7.0	62.0	38.0	17.0	376.0	2.0	27.0	1.0	344.0	78.0	0.0	13.0	71.0	1.0	1.0	0.0	0.0	6.0	33.0	1.0	17.0	246.0	143.0	12.0	466.0	1777.0	133.0	1087.0	0.0	3.0	0.0	1598.0	0.0	0.0	63.0	0.0	34.0	341.0	125.0	1353.0	1303.0	Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales_Group_I; __Syndiniales_Group_I; __uncultured
89428	0.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	19.0	2.0	0.0	0.0	0.0	34.0	1.0	7.0	0.0	0.0	0.0	1.0	18.0	2500.0	49.0	5.0	0.0	0.0	913.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	425.0	26.0	57.0	1.0	40.0	0.0	0.0	0.0	6.0	0.0	7.0	2270.0	1.0	355.0	1.0	17.0	0.0	0.0	Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __Strombidium; __Strombidium; __uncultured_alveolate
122771	30.0	2313.0	0.0	0.0	0.0	1.0	13.0	0.0	23.0	1895.0	330.0	0.0	1081.0	4.0	4.0	23.0	0.0	0.0	3.0	59.0	28.0	15.0	324.0	0.0	37.0	1.0	288.0	86.0	3.0	30.0	57.0	5.0	0.0	0.0	0.0	7.0	22.0	1.0	12.0	232.0	155.0	8.0	421.0	1546.0	143.0	1319.0	0.0	1.0	0.0	1805.0	1.0	0.0	49.0	0.0	10.0	215.0	108.0	1525.0	1514.0	Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales_Group_I; __Syndiniales_Group_I; __uncultured; __uncultured_eukaryote
60118	5.0	48.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	10521.0	35.0	0.0	309.0	30.0	74.0	66.0	0.0	0.0	2.0	65.0	19.0	1.0	144.0	0.0	131.0	0.0	26.0	348.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	35.0	25.0	0.0	0.0	8.0	6.0	37.0	29.0	363.0	7.0	1287.0	0.0	0.0	3.0	19.0	0.0	0.0	594.0	0.0	27.0	13.0	13.0	846.0	46.0	Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales_Group_I; __Syndiniales_Group_I; __uncultured; __uncultured_marine_alveolate
83602	10.0	5.0	1.0	0.0	0.0	68.0	0.0	0.0	1.0	6.0	3893.0	0.0	1.0	0.0	188.0	68.0	20.0	0.0	296.0	78.0	9.0	83.0	100.0	24.0	66.0	1565.0	67.0	68.0	0.0	88.0	74.0	0.0	0.0	0.0	0.0	28.0	10.0	1.0	88.0	9.0	45.0	79.0	225.0	252.0	215.0	3.0	0.0	263.0	6.0	1.0	1.0	0.0	295.0	0.0	10.0	484.0	2913.0	20.0	514.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __BAQK03; __Heterocapsa; __Heterocapsa; __Heterocapsa_rotundata
124632	0.0	497.0	0.0	0.0	0.0	9.0	0.0	0.0	6.0	110.0	714.0	1.0	248.0	4.0	216.0	8.0	0.0	2.0	7548.0	25.0	2.0	0.0	271.0	17.0	95.0	1295.0	186.0	8.0	0.0	134.0	1.0	1.0	0.0	0.0	0.0	136.0	11.0	0.0	63.0	4.0	1.0	27.0	969.0	596.0	121.0	38.0	0.0	15.0	0.0	646.0	0.0	6.0	127.0	0.0	1.0	147.0	775.0	36.0	107.0	Eukaryota; __Alveolata; __Ciliophora; __Litostomatea; __Mesodiniidae; __Myrionecta; __Myrionecta
83605	16.0	5.0	1.0	0.0	0.0	44.0	0.0	0.0	0.0	4.0	3566.0	0.0	0.0	0.0	176.0	38.0	12.0	0.0	214.0	53.0	13.0	85.0	91.0	20.0	62.0	1439.0	63.0	69.0	0.0	61.0	64.0	0.0	0.0	0.0	0.0	27.0	5.0	0.0	86.0	8.0	34.0	66.0	214.0	212.0	213.0	11.0	0.0	189.0	0.0	0.0	1.0	0.0	262.0	0.0	3.0	379.0	3451.0	46.0	525.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __BAQK03; __uncultured; __uncultured
43609	29.0	0.0	22.0	13.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	14.0	1.0	0.0	0.0	2.0	0.0	4.0	3.0	1.0	0.0	6.0	0.0	0.0	0.0	25.0	2.0	3.0	0.0	3.0	13972.0	1.0	14.0	0.0	0.0	1.0	1.0	67.0	6.0	0.0	1.0	42.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	1.0	27.0	3.0	2.0	0.0	0.0	Eukaryota; __Opisthokonta; __Metazoa; __Actinopterygii; __Actinopterygii; __Vertebrata; __Vertebrata
60117	5.0	54.0	0.0	0.0	1.0	11.0	1.0	0.0	0.0	9304.0	21.0	2.0	246.0	33.0	48.0	60.0	0.0	0.0	2.0	58.0	32.0	4.0	140.0	0.0	120.0	0.0	16.0	392.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	37.0	20.0	0.0	0.0	7.0	9.0	30.0	19.0	296.0	4.0	1542.0	0.0	2.0	1.0	31.0	0.0	0.0	517.0	0.0	39.0	8.0	16.0	982.0	60.0	Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales_Group_I; __Syndiniales_Group_I; __uncultured; __uncultured_eukaryote
89430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	3.0	0.0	2.0	0.0	46.0	1.0	6.0	0.0	1.0	0.0	0.0	21.0	2428.0	33.0	5.0	0.0	2.0	1027.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	0.0	323.0	30.0	59.0	0.0	48.0	0.0	0.0	0.0	4.0	0.0	12.0	1928.0	1.0	337.0	3.0	19.0	0.0	3.0	Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __Strombidium; __Strombidium; __uncultured_alveolate
42837	0.0	24.0	0.0	11.0	0.0	79.0	0.0	0.0	1.0	25.0	139.0	0.0	10.0	4.0	52.0	268.0	0.0	37.0	0.0	150.0	9.0	1.0	7798.0	11.0	103.0	0.0	2.0	200.0	0.0	221.0	14.0	0.0	0.0	0.0	0.0	66.0	41.0	0.0	153.0	19.0	1.0	100.0	75.0	41.0	0.0	840.0	0.0	192.0	0.0	48.0	0.0	0.0	2171.0	0.0	39.0	47.0	29.0	459.0	278.0	Eukaryota; __Stramenopiles; __Ochrophyta; __Diatomea; __Bacillariophytina; __Mediophyceae; __Thalassiosira
127554	0.0	958.0	0.0	0.0	0.0	0.0	1.0	0.0	27.0	338.0	226.0	0.0	1008.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	234.0	0.0	0.0	0.0	0.0	370.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	384.0	0.0	3836.0	0.0	0.0	0.0	2338.0	1.0	0.0	1898.0	0.0	738.0	2.0	0.0	1467.0	1.0	Eukaryota; __Opisthokonta; __Metazoa; __Arthropoda; __Maxillopoda; __Calanoida; __uncultured; __uncultured_eukaryote
51644	0.0	34.0	0.0	0.0	0.0	200.0	0.0	0.0	1.0	291.0	55.0	0.0	480.0	178.0	30.0	441.0	5.0	1.0	276.0	91.0	14.0	1.0	3530.0	114.0	43.0	335.0	0.0	944.0	2.0	825.0	16.0	0.0	1.0	0.0	0.0	33.0	34.0	0.0	587.0	6.0	0.0	81.0	38.0	535.0	5.0	128.0	0.0	1446.0	0.0	11.0	0.0	615.0	2070.0	0.0	12.0	19.0	29.0	152.0	76.0	Eukaryota; __Archaeplastida; __Chloroplastida; __Chlorophyta; __Mamiellophyceae; __Mamiellales; __Micromonas
123347	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10394.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; __Opisthokonta; __Metazoa; __Annelida; __Polychaeta; __Spionida
124136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2062.0	0.0	0.0	448.0	1.0	1.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	5.0	0.0	0.0	22.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	4.0	0.0	1.0	0.0	1.0	318.0	0.0	0.0	0.0	11092.0	0.0	0.0	2.0	7.0	0.0	0.0	1.0	Eukaryota; __Opisthokonta; __Metazoa; __Annelida; __Polychaeta; __Spionida; __Polydora
104489	0.0	12.0	1.0	0.0	0.0	374.0	0.0	0.0	0.0	2.0	2034.0	0.0	10.0	0.0	3036.0	194.0	0.0	1.0	670.0	836.0	4.0	0.0	279.0	311.0	807.0	254.0	61.0	2.0	0.0	920.0	8.0	0.0	0.0	0.0	0.0	41.0	29.0	0.0	44.0	1.0	6.0	874.0	233.0	27.0	72.0	6.0	0.0	12.0	0.0	0.0	0.0	0.0	453.0	0.0	0.0	154.0	769.0	10.0	110.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae; __Gymnodinium_clade
95567	0.0	223.0	0.0	0.0	0.0	569.0	0.0	0.0	0.0	43.0	1029.0	0.0	273.0	13.0	258.0	581.0	0.0	20.0	27.0	249.0	0.0	3.0	643.0	680.0	299.0	105.0	78.0	936.0	0.0	259.0	46.0	0.0	0.0	0.0	0.0	10.0	6.0	0.0	219.0	3.0	1.0	162.0	484.0	1865.0	89.0	10.0	0.0	1095.0	0.0	114.0	0.0	24.0	384.0	0.0	9.0	179.0	959.0	37.0	223.0	Eukaryota; __Cryptophyceae; __Cryptomonadales; __uncultured; __uncultured
119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Eukaryota; __Excavata; __Discicristata; __Euglenozoa; __Euglenida; __Euglenaceae; __Trachelomonas
51646	0.0	36.0	0.0	0.0	0.0	144.0	0.0	0.0	1.0	267.0	64.0	0.0	474.0	145.0	38.0	425.0	4.0	1.0	197.0	92.0	8.0	0.0	3497.0	86.0	28.0	315.0	3.0	1019.0	1.0	826.0	16.0	0.0	0.0	1.0	0.0	31.0	13.0	0.0	491.0	6.0	2.0	67.0	44.0	492.0	7.0	156.0	0.0	1177.0	0.0	14.0	0.0	425.0	1703.0	0.0	12.0	20.0	22.0	151.0	86.0	Eukaryota; __Archaeplastida; __Chloroplastida; __Chlorophyta; __Mamiellophyceae; __Mamiellales; __Micromonas; __Micromonas_pusilla
42836	0.0	25.0	5.0	2.0	0.0	81.0	0.0	0.0	1.0	24.0	103.0	0.0	8.0	3.0	51.0	216.0	0.0	21.0	4.0	107.0	9.0	1.0	7259.0	16.0	102.0	0.0	1.0	201.0	0.0	206.0	4.0	0.0	0.0	1.0	0.0	50.0	40.0	0.0	123.0	20.0	2.0	89.0	81.0	27.0	0.0	966.0	0.0	171.0	0.0	50.0	1.0	0.0	1788.0	0.0	15.0	40.0	25.0	474.0	271.0	Eukaryota; __Stramenopiles; __Ochrophyta; __Diatomea; __Bacillariophytina; __Mediophyceae; __Thalassiosira; __Thalassiosira_gravida
124667	0.0	402.0	1.0	0.0	0.0	6.0	0.0	0.0	10.0	100.0	707.0	0.0	243.0	5.0	147.0	10.0	0.0	1.0	5980.0	21.0	0.0	0.0	262.0	4.0	80.0	1035.0	167.0	17.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	129.0	14.0	0.0	62.0	0.0	3.0	35.0	912.0	511.0	138.0	27.0	0.0	10.0	0.0	674.0	0.0	0.0	99.0	0.0	3.0	96.0	804.0	37.0	179.0	Eukaryota; __Alveolata; __Ciliophora; __Litostomatea; __Mesodiniidae; __Myrionecta; __Myrionecta
45372	0.0	12.0	0.0	0.0	0.0	1249.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	6215.0	5.0	39.0	118.0	3.0	3.0	2502.0	0.0	0.0	0.0	68.0	112.0	140.0	0.0	15.0	0.0	293.0	31.0	5.0	0.0	0.0	0.0	23.0	0.0	0.0	1.0	0.0	0.0	58.0	6.0	85.0	0.0	1.0	0.0	368.0	0.0	12.0	0.0	212.0	27.0	9.0	0.0	5.0	0.0	14.0	0.0	Eukaryota; __Opisthokonta; __Metazoa; __Mollusca; __Bivalvia; __Veneroida
