taxa	type	typeSimple	meanA	meanB	meanC	A	B	sigAB	sigBC	sigAC	bloom	boundaries	boundariestwo
113477	freshRestricted	freshRestricted	5.620719637036409e-05	9.976869259928829e-05	1.4494342224102461e-06	3.0	8.0	0.2068964530157808	4.297617430769124e-05	0.001178854639484576	No	0.0	7.0
113176	brackishRestricted	brackishRestricted	0.0	0.0005966495519149291	1.0096604310038447e-06	1.3333333333333333	3.6666666666666665	0.024066198109790972	0.005630412561365964	0.2865058825304879	No	2.0	5.0
111672	freshRestricted	freshRestricted	0.00011085912631497498	7.577734930832119e-05	4.138453555409118e-06	1.3333333333333333	3.6666666666666665	0.24152214186143162	0.08704040579397865	0.0004676215721181435	No	0.0	10.0
103118	brackishBloom	brackishRestricted	2.566671645211501e-05	0.00013262861221921915	3.586388936707408e-06	1.5	5.5	0.053754121407225124	6.265534136865072e-05	0.014058984761763425	brackish	0.0	10.0
42985	brackishRestricted	brackishRestricted	2.244870143451676e-05	0.0006840910955072818	1.693259001507755e-05	16.0	18.5	6.430120166803562e-05	0.001662834703556452	0.18257829014860127	No	11.0	20.0
117354	noclass	noclass	6.868575865058747e-05	0.0001268934366965064	0.0	3.0	10.0	0.12356917444504761	3.7709934524883564e-06	0.001158952259101235	No	0.0	10.0
112979	noclass	noclass	0.0	0.00015384931738530273	3.917167708244326e-05	8.8	11.6	0.00027598920403728845	0.0378523612637011	0.03670073034915246	No	10.0	30.0
94757	noclass	noclass	0.00011589605940173669	0.00015328963803909723	1.128775613329636e-06	1.5	5.5	0.056649223870421005	2.722501392104106e-06	0.012516037411568233	No	0.0	5.0
123931	brackishRestricted	brackishRestricted	4.416095076760565e-06	6.207993778128813e-05	8.196756024513219e-07	1.5	5.5	0.008891795037024508	5.014253819823845e-05	0.23524389644371396	No	0.5	15.0
105095	brackishBloom	brackishRestricted	4.178898434212182e-05	0.0009876686158855198	0.0	6.5	10.0	0.10381198509932787	2.4997002253824245e-05	0.0008839678716233537	brackish	2.0	7.0
94293	brackishRestricted	brackishRestricted	2.4982012950675515e-06	0.00011043142777583259	3.596410782039524e-06	1.5	5.5	0.00041469363832152004	2.6956449210035533e-07	0.2549702518832675	No	2.0	10.0
72857	freshRestricted	freshRestricted	0.00010016527857944536	7.456380175970572e-06	0.0	3.0	8.0	0.17575587604724419	0.005082600945978123	7.661633763763641e-05	No	0.0	2.0
58705	noclass	noclass	0.00022588324294060626	0.0	0.0	1.489795918367347	15.244897959183673	0.0016367302188002677	1	0.0013351271874309813	No	0.0	0.0
127658	noclass	noclass	1.3500379327033356e-05	0.00014633937881628593	3.081549926066463e-05	18.0	23.5	0.03701284355133942	0.43894058982222545	0.013390341456044333	No	7.0	25.0
126127	noclass	noclass	0.0	0.0003207858997916175	6.357537324982654e-05	8.8	11.6	0.00945177150556067	0.221639482498864	0.03670073034915246	No	11.0	20.0
114224	freshRestricted	freshRestricted	0.0002518729003385845	0.0001430956313865259	3.501768393038484e-06	1.3333333333333333	3.6666666666666665	0.35042228897144184	0.005630412561365964	8.074031073876738e-05	No	0.0	10.0
103234	brackishBloom	brackishRestricted	1.2074037405298922e-05	0.00012916397177951462	2.5369219720860525e-05	23.0	27.0	5.962227308865773e-06	0.07204447238605596	0.1119790894227275	brackish	20.0	30.0
123893	brackishBloom	brackishRestricted	0.0	0.00020203299143986436	1.446431914058215e-05	11.0	15.0	0.0022828442399767646	0.045038028745267515	0.0681140398128657	brackish	11.0	20.0
95058	noclass	noclass	1.793550612950007e-05	0.0001979095800606098	2.8330597013031244e-05	19.333333333333332	21.666666666666668	0.058463387505765414	0.2836199128079009	0.12773930449268395	No	15.0	27.0
118090	brackishBloom	brackishRestricted	8.924080703674472e-07	0.0001288932087675676	5.440273386811407e-06	11.0	15.0	0.011751258690000946	0.058272569269848536	0.234810950428751	brackish	7.0	25.0
117988	freshRestricted	freshRestricted	0.00015909711001496952	0.0	0.0	1.489795918367347	15.244897959183673	0.01391335786036306	1	0.012259069900074073	No	0.0	0.0
114256	freshRestricted	freshRestricted	0.000217812775088713	0.00017615514717412095	0.0	1.3333333333333333	3.6666666666666665	0.4839305053811647	2.143833170614461e-05	2.040315597102139e-06	No	0.0	3.0
96711	noclass	noclass	6.276913967654391e-05	0.00020915276024508018	1.9264571143675943e-06	1.3333333333333333	3.6666666666666665	0.10602983708561903	0.000273087938237034	0.05391841324288437	No	0.0	20.0
126961	brackishRestricted	brackishRestricted	3.442854233344782e-05	0.00022561282485857872	1.1067893261276315e-05	19.333333333333332	21.666666666666668	0.0041579942209698266	0.0064516493203249595	0.24033467892136912	No	10.0	25.0
93690	brackishBloom	brackishRestricted	6.1873626212143e-06	0.00026282698769351283	1.3315846453016617e-05	8.8	11.6	0.07079958832141953	0.16225496303457732	0.21985969137068445	brackish	7.0	25.0
82942	noclass	noclass	1.292323276690892e-05	0.00046648262476533614	0.0	1.3333333333333333	3.6666666666666665	0.07386596454777204	2.143833170614461e-05	0.010124413274268407	No	0.0	2.0
49749	noclass	noclass	1.2275618567890584e-05	0.0005059943075640399	0.0	1.3333333333333333	3.6666666666666665	0.4755759853723522	0.011645857392122023	0.010124413274268407	No	0.0	0.0
43861	marineRestricted	marineRestricted	3.1555441432563997e-06	0.00010408183480286316	0.000659516974928386	24.5	27.0	7.102382620202569e-06	0.46491630875461254	0.0015714749964945657	No	15.0	30.0
