	WV7A	PM7C	TL7A	E-s-PM-3-Aug	WV7B	DU7C	DU7A	FR7A	FR7C	TC7B	PM7A	Tca7B	Tca7C	TL7B	TI7A	E-b-DU-1-Jul-a	TL7C	E-b-WV-3-Aug	FR7B	DU7B	TC7A	E-f-TL-3-Jul-a	TC7C	E-b-WV-2-Aug	E-b-DU-3-Jul-a	E-s-PM-2-Aug	Tca7A	E-b-WV-1-Aug	E-s-PM-2-Jul-a	E-b-DU-2-Jul-a	E-s-PM-1-Aug	E-f-TL-2-Jul-a	E-s-PM-3-Jul-a	E-f-TL-2-Aug	E-f-TL-3-Aug	E-f-TL-1-Aug	E-s-PM-1-Jul-a	E-f-TL-1-Jul-a	E-BP-2016-3	E-WC-2016-3	E-JP-2016-2	E-VP-2016-2	E-LH-2016-1	E-JP-2016-1	E-VP-2016-3	E-BP-2016-2	E-TB-2016-1	E-CB-2016-2	E-DU-2016-3	E-DU-2016-1	E-TB-2016-3	E-VP-2016-1	E-JP-2016-3	E-LH-2016-3	E-BL-2016-3	E-CB-2016-1	E-PM-2016-3	E-CB-2016-3	E-WC-2016-1	E-LH-2016-2	E-BL-2016-2	E-TL-2016-1	E-DU-2016-2	E-CR-2016-1	E-WC-2016-2	R.wp.5.26.r1	S.st.1.5.27.r1	R.mt.5.26.r1	R.jt.4.28.r1	S.st.4.4.24.r1	S.st.7.4.24.r1	S.st.3.4.24.r3	R.ls.4.28.r3	R.jt.4.28.r2	S.st.5.5.27.r2	R.ds.6.23.r.2	R.wp.5.26.r3	S.st.2.6.19.r2	S.st.5.4.24.r3	R.mt.6.23.r.3	S.st.1.4.24.r1	S.st.6.6.19.r2	S.st.4.5.27.r3	R.ls.6.23.r.2	S.st.4.4.24.r2	S.st.1.5.27.r2	R.ls.4.28.r1	R.Jt.6.23.r.3	S.st.1.6.19.r2	S.st.6.6.19.r1	S.st.5.4.24.r2	S.st.2.6.19.r3	R.mt.6.23.r.2	S.st.3.5.27.r2	S.st.6.5.27.r1	R.wp.4.28.r3	S.st.1.6.19.r3	S.st.3.4.24.r1	S.st.2.5.27.r2	S.st.4.5.27.r1	S.st.1.4.24.r2	S.st.6.4.24.r1	R.mt.4.28.r2	S.st.1.4.24.r3	S.st.6.4.24.r3	S.st.3.5.27.r1	R.ls.4.28.r2	S.st.5.6.19.r3	R.wp.4.28.r2	S.st.2.4.24.r3	R.jt.4.28.r3	R.ds.4.28.r3	R.wp.6.23.r.3	S.st.2.5.27.r3	R.Jt.6.23.r.1	S.st.2.6.19.r1	S.st.2.4.24.r1	S.st.2.4.24.r2	R.mt.5.26.r3	S.st.7.4.24.r2	R.wp.6.23.r.1	R.ls.6.23.r.1	R.J.5.26.r3	S.st.3.6.19.r1	R.mt.5.26.r2	R.ls.6.23.r.3	R.ls.5.26.r1	R.ds.4.28.r2	S.st.5.4.24.r1	S.st.4.4.24.r3	R.ds.4.28.r1	S.st.1.6.19.r1	S.st.3.5.27.r3	S.st.7.4.24.r3	R.ls.5.26.r3	R.ds.6.23.r.3	R.Jt.6.23.r.2	S.st.6.5.27.r2	S.st.2.5.27.r1	R.wp.4.28.r1	S.st.4.5.27.r2	R.J.5.26.r1	R.ls.5.26.r2	S.st.6.4.24.r2	S.st.1.5.27.r3	R.wp.6.23.r.2	S.st.6.6.19.r3	R.mt.6.23.r.1	R.J.5.26.r2	R.wp.5.26.r2
S.st.5.4.24.r3	0.25951267	0.30695738	0.37035818	0.29268378	0.26788604	0.26924911	0.26104058	0.38087919	0.37696039	0.30902219	0.31190366	0.37330929	0.39439355	0.38957483	0.2950836	0.25495763	0.37615114	0.32411895	0.39243304	0.24049832	0.30172373	0.41844023	0.29088971	0.31541884	0.26736156	0.32215042	0.38984445	0.29994186	0.33957276	0.27052706	0.31357461	0.41861999	0.3313669	0.38385865	0.37633254	0.37889699	0.32371389	0.44460434	0.19500682	0.28983323	0.36865756	0.21650042	0.21766945	0.2594921	0.2505742	0.27779232	0.2373277	0.33562989	0.20415541	0.27444783	0.23554708	0.25542905	0.23147564	0.24867464	0.50717591	0.3578907	0.28845943	0.32993866	0.29263148	0.23492481	0.45052244	0.45814583	0.29704424	0.50452778	0.24186565	0.37126561	0.2558858	0.3743543	0.36284252	0.24753186	0.095235	0.32866259	0.35614034	0.36142495	0.44027366	0.37791689	0.37737901	0.32858479	0.0	0.40926477	0.21074644	0.56685401	0.27339832	0.37325297	0.25404483	0.25978598	0.36431117	0.39413806	0.35628401	0.51447471	0.08185525	0.31929613	0.40825758	0.3804522	0.30161243	0.36762916	0.34571393	0.33360658	0.36536732	0.25124215	0.21223508	0.13496076	0.37238531	0.19306847	0.09574207	0.37282658	0.3625193	0.36858924	0.36759307	0.22927979	0.35122738	0.36594149	0.38318945	0.35126803	0.40327313	0.3294256	0.1955653	0.20922936	0.37015552	0.2401389	0.38560199	0.38623417	0.37043978	0.24371556	0.37485202	0.3949393	0.377485	0.37566003	0.14739765	0.26015607	0.3694465	0.3691592	0.36623447	0.2541335	0.38964687	0.36986237	0.38858841	0.33998942	0.34636118	0.38038554	0.26228137	0.37932129	0.37811248	0.07639679	0.28388124	0.39413613	0.41225464	0.38695338	0.35653178	0.31113103
R.mt.6.23.r.3	0.47771652	0.53914651	0.30055459	0.46052373	0.47877967	0.43234908	0.43504127	0.18619866	0.2190548	0.51187754	0.53918355	0.28490142	0.32374476	0.29813718	0.49379449	0.45223592	0.27154457	0.49557454	0.18467007	0.42959875	0.50417744	0.3485832	0.4973499	0.46800871	0.45761713	0.46918527	0.2880006	0.46573929	0.49324107	0.47366023	0.4669049	0.33107052	0.49103655	0.26676474	0.27561905	0.29499878	0.4903013	0.36743363	0.39024159	0.41041378	0.54852555	0.44596801	0.38053766	0.48217015	0.47852049	0.49096481	0.47372361	0.53750146	0.38943228	0.3982869	0.47104437	0.48447208	0.45515525	0.48496933	0.35243266	0.56350307	0.50282122	0.54359391	0.44115489	0.47038844	0.22360637	0.26277756	0.39708197	0.35644263	0.45506912	0.16788942	0.29343427	0.16277191	0.25697297	0.27257389	0.44786923	0.23925334	0.22477083	0.25257904	0.46320271	0.16669948	0.16798454	0.2091112	0.40926477	0.0	0.43520925	0.57193844	0.26869647	0.18309072	0.2586943	0.30859729	0.20000772	0.15110217	0.1695019	0.54708568	0.4062942	0.18714708	0.10146283	0.17021731	0.44523294	0.22392411	0.16926656	0.23783391	0.23456421	0.2909139	0.40188537	0.40491043	0.18343464	0.4076161	0.4286114	0.19025537	0.22497741	0.47456865	0.24239908	0.27989944	0.22943563	0.21513492	0.12633526	0.23951028	0.09706656	0.21180943	0.29940655	0.28711521	0.16072863	0.46973829	0.12568082	0.18578264	0.15630833	0.36509677	0.16942813	0.17554183	0.17559199	0.2195119	0.41271814	0.27125914	0.20673907	0.17289115	0.18662508	0.46593323	0.1920641	0.14987542	0.14649758	0.46203905	0.23938483	0.22897663	0.28732924	0.12063314	0.15043609	0.42945078	0.35814813	0.10473436	0.48965187	0.12441505	0.22872597	0.33868472
S.st.1.4.24.r1	0.27148839	0.34088282	0.3957057	0.3330603	0.26409456	0.26831201	0.26220984	0.39555209	0.38130087	0.25579757	0.33373202	0.40366487	0.40130773	0.40836115	0.23760118	0.31037173	0.41039534	0.34268847	0.40466252	0.25353578	0.25342827	0.43601157	0.26881469	0.32521712	0.3199823	0.3090891	0.41814473	0.31380002	0.37576396	0.32649058	0.31994521	0.43729299	0.36496828	0.38375681	0.38273188	0.37398845	0.36051519	0.46037648	0.25490752	0.36643173	0.43603592	0.27943724	0.25277839	0.31296252	0.30970876	0.32183402	0.30323556	0.36311381	0.26259171	0.34285733	0.28182034	0.31634671	0.28601554	0.29910542	0.52024813	0.40427622	0.34383943	0.36960158	0.36736944	0.30107017	0.46444648	0.46880211	0.35673918	0.47947978	0.29638381	0.40490911	0.27418404	0.40262428	0.3771559	0.26365984	0.23936876	0.33435025	0.37216768	0.37042677	0.44640408	0.39784543	0.40755177	0.33578983	0.21074644	0.43520925	0.0	0.57766029	0.27647752	0.40295153	0.26602863	0.27340812	0.38640443	0.41554336	0.36915413	0.52429943	0.18864789	0.34759621	0.43410744	0.39838956	0.34193747	0.39153184	0.36728899	0.33548198	0.38211022	0.25502875	0.07861906	0.23975474	0.40524551	0.10538523	0.23560897	0.38946406	0.37497738	0.41064592	0.38595573	0.23075021	0.36359502	0.37703517	0.40848267	0.36785171	0.43061819	0.3428942	0.20494282	0.21709786	0.40436484	0.3212802	0.41089579	0.39961663	0.40362974	0.29316898	0.39945458	0.4009377	0.41173052	0.37391693	0.24718771	0.26654101	0.37497436	0.37263968	0.38565281	0.32748474	0.40556505	0.39614369	0.40734195	0.37253066	0.3602689	0.40676302	0.26456291	0.41011877	0.41159194	0.22816227	0.30770186	0.42131929	0.42776608	0.41371666	0.38606544	0.27602447
S.st.6.6.19.r2	0.58777574	0.63834137	0.60045695	0.57586989	0.60099561	0.60906902	0.61211605	0.57250278	0.58321734	0.6282719	0.63680529	0.58911386	0.61638846	0.60700936	0.61094799	0.55110454	0.58112523	0.60491686	0.57967409	0.59551115	0.6183932	0.47696036	0.6099171	0.56186799	0.57872743	0.58530159	0.59497144	0.58933923	0.60229123	0.57417577	0.5837957	0.45986308	0.59105035	0.57718224	0.57673309	0.575387	0.6014453	0.40444065	0.58560055	0.52954148	0.62570087	0.59193375	0.59090512	0.58301665	0.57702609	0.61640887	0.57524867	0.6551314	0.59029584	0.54884908	0.59803559	0.58618352	0.60720451	0.60324707	0.51178954	0.64257755	0.5989098	0.64485429	0.55319631	0.58567638	0.55159837	0.4924868	0.55992367	0.59496557	0.6012462	0.583743	0.57941313	0.58209985	0.59948627	0.56838915	0.56548553	0.57666338	0.58582273	0.59455168	0.22567675	0.55856226	0.57655066	0.54629044	0.56685401	0.57193844	0.57766029	0.0	0.55422487	0.576683	0.5677553	0.58778215	0.57801338	0.55873525	0.55271626	0.07834944	0.57226172	0.55710834	0.56119955	0.58201753	0.36301092	0.59483979	0.5627086	0.57490965	0.59403379	0.57408374	0.57152821	0.56464833	0.58545914	0.56559436	0.58887928	0.58719753	0.58591429	0.27132783	0.60251954	0.56119546	0.58428665	0.58804554	0.55829284	0.5932425	0.56435346	0.54503923	0.57328739	0.55862907	0.58541329	0.56539877	0.557272	0.5681726	0.57365153	0.51703561	0.57952763	0.58890131	0.58698837	0.58469598	0.57301168	0.57073718	0.58511719	0.56458633	0.58650958	0.56747013	0.58853442	0.57169802	0.5670836	0.32503267	0.58495401	0.60104477	0.57479776	0.58333932	0.57895629	0.5774056	0.60410855	0.56330332	0.20450853	0.57455779	0.59602289	0.56516006
S.st.4.5.27.r3	0.30155801	0.37714692	0.26483342	0.33137404	0.30597712	0.26961927	0.27106442	0.22034539	0.23777621	0.34410883	0.37670036	0.24402379	0.25853835	0.25530667	0.32134588	0.30247381	0.24733914	0.39620467	0.23892816	0.24563532	0.33042455	0.31807897	0.32685049	0.35502802	0.31100458	0.34493876	0.24794345	0.34939038	0.37059132	0.32669068	0.34375123	0.30775647	0.3575821	0.23474445	0.22851312	0.22588927	0.35797881	0.3492696	0.21567122	0.30415791	0.44711078	0.28660104	0.20139975	0.35496552	0.36450372	0.3394358	0.34336858	0.40712601	0.21051855	0.28979043	0.29085436	0.33934511	0.27928742	0.30779188	0.41694631	0.42111988	0.35005659	0.40224562	0.32791428	0.31404137	0.30281784	0.31031983	0.30077966	0.34870972	0.28204375	0.20876685	0.13551284	0.21072756	0.2130297	0.15253792	0.3261645	0.17530623	0.19278486	0.20611875	0.41409118	0.21230937	0.21835957	0.17565693	0.27339832	0.26869647	0.27647752	0.55422487	0.0	0.21423921	0.14457141	0.14030568	0.20112333	0.23050522	0.18491039	0.51409723	0.26273093	0.18898541	0.27290554	0.20472102	0.36934323	0.22188216	0.18340751	0.18728592	0.18606726	0.09418119	0.26359896	0.2747921	0.22967677	0.26946561	0.29259527	0.19782656	0.18748632	0.4210834	0.20800951	0.12648315	0.19469592	0.20910799	0.22732665	0.17427443	0.25537601	0.1800217	0.14784528	0.13703222	0.21628694	0.37408966	0.23201835	0.21425291	0.20646448	0.24741382	0.20474764	0.22094284	0.22792714	0.20401753	0.29154111	0.15031395	0.20707248	0.19239	0.19869943	0.37955164	0.20850285	0.21344145	0.22439713	0.40576618	0.16000126	0.23221822	0.09069057	0.23354053	0.22039114	0.29612853	0.2265977	0.23667365	0.43603416	0.23604212	0.2332714	0.22372127
R.ls.6.23.r.2	0.43161278	0.50533021	0.23249903	0.43014823	0.43880495	0.39389722	0.39894381	0.14788212	0.19125684	0.46760162	0.50534099	0.21036514	0.21704148	0.20507802	0.45069971	0.41984714	0.20603447	0.48588874	0.15923283	0.38004539	0.46112438	0.28286742	0.45384022	0.45923551	0.42492463	0.44622205	0.18464524	0.45322065	0.46194975	0.44205179	0.44866614	0.26471308	0.46041771	0.1983003	0.21243151	0.21379392	0.45809432	0.32222789	0.33101249	0.37456604	0.52722735	0.41324219	0.3249097	0.45165871	0.45887075	0.45585021	0.44314333	0.50364516	0.3381347	0.37405618	0.42862767	0.4523241	0.41537927	0.44750019	0.35744284	0.52867089	0.4690747	0.50864137	0.41368377	0.43729094	0.21778441	0.27428338	0.37270211	0.31664457	0.41181342	0.11635164	0.24518843	0.09406123	0.15011677	0.19320821	0.42283731	0.160816	0.12971457	0.15263168	0.45015315	0.1046925	0.12450668	0.14761466	0.37325297	0.18309072	0.40295153	0.576683	0.21423921	0.0	0.18147278	0.26048121	0.11485284	0.12646845	0.1258094	0.54588914	0.37541522	0.13565244	0.19257065	0.11256105	0.43953454	0.14226133	0.11193724	0.16782735	0.15741161	0.22966116	0.37864435	0.38118393	0.15804254	0.38996396	0.39465824	0.11468373	0.13469699	0.47017029	0.13677882	0.22515778	0.12696577	0.15297296	0.12123474	0.15361814	0.1505779	0.14935861	0.24882877	0.24234039	0.12378939	0.45963067	0.12548018	0.07949494	0.13092031	0.32661863	0.10930275	0.10291427	0.13400489	0.13557206	0.38812154	0.19247806	0.13644555	0.13636963	0.12454514	0.46264395	0.1047017	0.10179372	0.12218802	0.45437467	0.14453421	0.15560551	0.22096184	0.1552666	0.12980403	0.3972827	0.31016193	0.14768846	0.48574447	0.17368883	0.15978131	0.31714518
S.st.4.4.24.r2	0.34752748	0.40714879	0.22852035	0.36291187	0.35298363	0.31085692	0.31280007	0.18939312	0.20434348	0.3675065	0.40866557	0.2142166	0.22496472	0.21873532	0.35614079	0.34040072	0.22917967	0.40183218	0.20601123	0.29572679	0.36163696	0.31550548	0.3591387	0.37394837	0.34564083	0.36069765	0.22646002	0.36609797	0.38852029	0.36056737	0.36752334	0.2941075	0.38496127	0.2219186	0.21266869	0.20667708	0.38481044	0.34393875	0.24152427	0.3488056	0.46550755	0.31470563	0.23125258	0.35770189	0.36322515	0.36391793	0.34920835	0.4249832	0.24282014	0.3316408	0.33772525	0.3546465	0.32619637	0.35618909	0.42303932	0.45283703	0.38210974	0.42110841	0.36530853	0.34181632	0.29058057	0.3279166	0.34636273	0.35773273	0.33047644	0.18209238	0.16282791	0.16830291	0.14827187	0.06181367	0.30554651	0.1170925	0.14570155	0.1423474	0.43266187	0.1882305	0.19533168	0.15887076	0.25404483	0.2586943	0.26602863	0.5677553	0.14457141	0.18147278	0.0	0.17055187	0.1594332	0.20843639	0.15786316	0.521886	0.24333424	0.15831358	0.27148871	0.17432213	0.37834316	0.16388509	0.15231902	0.12519599	0.17883871	0.13233376	0.24432925	0.26432123	0.19668138	0.253708	0.27865422	0.15984137	0.14212365	0.42531661	0.1560988	0.09490604	0.13828983	0.15987678	0.20496372	0.1577334	0.23821182	0.15860213	0.10783141	0.10510307	0.17641509	0.36271693	0.2144388	0.18890322	0.18519177	0.27252087	0.17329679	0.19518789	0.19582917	0.16014976	0.27338948	0.07518378	0.15256399	0.17067503	0.15702904	0.37233025	0.18164948	0.19186084	0.19607136	0.40450501	0.14943755	0.18464785	0.13192238	0.20721012	0.19749949	0.28029482	0.23740593	0.23061302	0.44198717	0.22524113	0.18603219	0.23160642
S.st.1.5.27.r2	0.29081331	0.3003292	0.25047524	0.33662632	0.30456418	0.29589175	0.2916953	0.27548631	0.28458587	0.27198059	0.29880754	0.23236309	0.24228829	0.25181863	0.28990654	0.29601087	0.25943414	0.40134789	0.29729606	0.26456932	0.25741899	0.30589923	0.25387427	0.37304216	0.28448018	0.35118358	0.24839497	0.35855686	0.34446678	0.29828182	0.34536845	0.32485097	0.336101	0.29067669	0.28764758	0.27976195	0.31800065	0.3722751	0.1798844	0.30646185	0.39448252	0.22049868	0.14762157	0.34676562	0.36778344	0.26850012	0.33815278	0.32404863	0.18034521	0.29157193	0.22683646	0.26990833	0.2201125	0.24488942	0.45855627	0.35089162	0.29030647	0.32973076	0.29681306	0.27362295	0.3525923	0.36562653	0.33286198	0.4100899	0.24425955	0.25005481	0.0763849	0.25071204	0.23526726	0.1799969	0.3131706	0.21922331	0.2422294	0.23301045	0.45134944	0.26464851	0.24748729	0.22978205	0.25978598	0.30859729	0.27340812	0.58778215	0.14030568	0.26048121	0.17055187	0.0	0.24287207	0.28533748	0.24258595	0.53998447	0.25910273	0.23499365	0.31185682	0.2509346	0.36641719	0.25870754	0.22976775	0.23448286	0.18787436	0.11971781	0.26838962	0.27092092	0.24748759	0.27833351	0.26673983	0.23230914	0.23163138	0.44568058	0.23202255	0.14113245	0.23864908	0.25204393	0.27964141	0.18421943	0.30684781	0.23487692	0.16522706	0.14916022	0.24772964	0.3494688	0.28252459	0.26763421	0.25181464	0.2663455	0.25179916	0.27816104	0.24605658	0.25570851	0.24422067	0.18141373	0.25596446	0.24709284	0.24466421	0.37352856	0.25207521	0.26516965	0.27722911	0.42208514	0.1809711	0.25012576	0.12982577	0.27013541	0.26337988	0.26675811	0.13379452	0.29235455	0.4491052	0.2857188	0.24854224	0.25752599
R.ls.4.28.r1	0.43293984	0.49818357	0.18746285	0.44085325	0.43850217	0.38911686	0.39507783	0.14584318	0.18826126	0.45844888	0.49785533	0.18313038	0.18054876	0.1682598	0.43295651	0.42708434	0.18684513	0.49396556	0.15923343	0.37069893	0.45025512	0.28334854	0.4449227	0.46612423	0.43192233	0.45275091	0.18136614	0.46056433	0.46558801	0.44661165	0.45392134	0.26746834	0.46533791	0.16776188	0.17456103	0.18131042	0.46269494	0.31955677	0.32997527	0.3915281	0.52137879	0.40772485	0.31841964	0.45677571	0.46463397	0.45045281	0.45110085	0.49573222	0.3318987	0.3878476	0.42469993	0.45056244	0.41186165	0.44328265	0.38769738	0.52383869	0.4650345	0.50226933	0.42422135	0.43551834	0.25553891	0.27089602	0.38321213	0.30978571	0.41180768	0.10272664	0.23619399	0.08750299	0.09964493	0.15839309	0.42084189	0.09856238	0.07265253	0.09923242	0.46984627	0.11519814	0.1046619	0.15443246	0.36431117	0.20000772	0.38640443	0.57801338	0.20112333	0.11485284	0.1594332	0.24287207	0.0	0.13855747	0.1271133	0.55088592	0.36134838	0.15052708	0.20922865	0.10415853	0.44702772	0.07972283	0.12199506	0.11407773	0.12727353	0.2117946	0.36240615	0.37087731	0.1153229	0.37383584	0.38754016	0.08108985	0.07260179	0.48348013	0.09204142	0.19704478	0.07983957	0.08247088	0.1431564	0.11843378	0.17588088	0.15150965	0.22099303	0.21678661	0.10095501	0.45176607	0.15200548	0.12562444	0.11126191	0.33676755	0.10398981	0.12558117	0.10509063	0.08691884	0.37856626	0.15390652	0.07950423	0.11917691	0.07998034	0.45984575	0.09388762	0.13023598	0.1281639	0.45923035	0.11115087	0.09550045	0.20120478	0.1432601	0.11275783	0.38826782	0.29842155	0.16931486	0.49211229	0.17366673	0.13619013	0.30280328
R.Jt.6.23.r.3	0.45395577	0.5369943	0.24362166	0.46189658	0.45378596	0.40026149	0.41207698	0.12384883	0.15979373	0.49744243	0.5361958	0.24014735	0.25267459	0.23202295	0.47857186	0.44481239	0.20981334	0.49760307	0.12633976	0.39083506	0.48864219	0.33111799	0.48208041	0.45906898	0.45104262	0.46261318	0.24250017	0.46081534	0.49641978	0.46710848	0.46990089	0.30519979	0.48909984	0.19739539	0.21228682	0.22773259	0.49291515	0.35346138	0.3680117	0.40062079	0.5541116	0.44152206	0.35725069	0.4824738	0.47950368	0.48709302	0.47474602	0.53757609	0.37024253	0.39990157	0.46054854	0.48130461	0.44672936	0.4797163	0.34250253	0.56211694	0.50051607	0.54076456	0.43322218	0.46784957	0.20477882	0.23631719	0.39006308	0.2841403	0.44670679	0.14621553	0.27001576	0.11686744	0.18331762	0.21692846	0.44245198	0.17074343	0.1563191	0.18066463	0.44823484	0.09367731	0.15892751	0.12519383	0.39413806	0.15110217	0.41554336	0.55873525	0.23050522	0.12646845	0.20843639	0.28533748	0.13855747	0.0	0.10054949	0.52961385	0.39073493	0.12447481	0.16914578	0.11932504	0.44049801	0.16010814	0.10870967	0.16019798	0.1998991	0.25528707	0.3851528	0.39969618	0.19703915	0.39017581	0.42201979	0.1412022	0.16485922	0.46129264	0.17188423	0.24922133	0.15527974	0.15982265	0.11105853	0.18898707	0.11022855	0.12292542	0.26115084	0.25894096	0.13778444	0.4765634	0.09445241	0.09864521	0.14456822	0.34799072	0.12329026	0.1201722	0.17074722	0.14691423	0.41091663	0.21344867	0.14418314	0.10673926	0.12994923	0.4785017	0.11931985	0.11966357	0.07895349	0.44100904	0.1826553	0.17639596	0.24363715	0.17183761	0.15679624	0.42173415	0.34921972	0.12013163	0.47669168	0.16799692	0.18917772	0.31643773
S.st.1.6.19.r2	0.41640814	0.49273567	0.23715073	0.42100901	0.41599373	0.36823376	0.37467141	0.14000834	0.17515044	0.45644552	0.49285137	0.22120088	0.2421721	0.22686674	0.43529735	0.40747944	0.21353899	0.46404336	0.15642689	0.35154883	0.44738902	0.32054346	0.44116874	0.43359925	0.41261819	0.42583001	0.22101446	0.42740193	0.45865449	0.43127917	0.43052876	0.29426878	0.45206459	0.1980833	0.20035199	0.20934866	0.45446862	0.34175391	0.32659861	0.37334462	0.52599219	0.39754135	0.31637876	0.43924575	0.43710799	0.44621719	0.43114979	0.49785056	0.32729224	0.37068418	0.41849143	0.43941668	0.40500965	0.43674327	0.35678502	0.52210833	0.45889942	0.49946031	0.41002555	0.42401392	0.21966343	0.25951884	0.36128703	0.30251707	0.40518252	0.13189102	0.22551603	0.10554013	0.17233043	0.16900605	0.40518817	0.14218494	0.14147175	0.1622539	0.43190605	0.10221036	0.1414412	0.10446598	0.35628401	0.1695019	0.36915413	0.55271626	0.18491039	0.1258094	0.15786316	0.24258595	0.1271133	0.10054949	0.0	0.51906642	0.34659228	0.10410312	0.18627767	0.10478551	0.4143938	0.15798995	0.07585144	0.14018553	0.16302279	0.209873	0.34328221	0.36034427	0.18461342	0.35030142	0.3806125	0.11967459	0.14153347	0.44544243	0.1635727	0.19862598	0.14041157	0.15475266	0.11978168	0.15517988	0.14001152	0.10385231	0.21485373	0.21205675	0.12742483	0.44001523	0.11699684	0.10397102	0.13136989	0.30547141	0.10793645	0.12041041	0.16264083	0.1378904	0.37086334	0.16691862	0.13262699	0.07757673	0.11658914	0.44533747	0.11400814	0.11878398	0.09987882	0.42346217	0.14416373	0.17650707	0.20044346	0.16242942	0.14337845	0.38320464	0.30766481	0.12342902	0.46476041	0.16523331	0.16944029	0.28706564
S.st.6.6.19.r1	0.53970798	0.59231241	0.57566921	0.53379241	0.55626831	0.55929748	0.56091173	0.54721592	0.55623964	0.58343692	0.59036647	0.56387544	0.59116196	0.58443804	0.56335345	0.5056977	0.55705743	0.56218628	0.55601131	0.54348109	0.5721281	0.44917588	0.56466498	0.51938479	0.53019349	0.54469671	0.57030936	0.54571987	0.56396059	0.52697527	0.5437385	0.43274576	0.55321531	0.54747276	0.54864091	0.54917134	0.56366654	0.38204583	0.53160759	0.48710158	0.59382213	0.53853049	0.53580328	0.53704719	0.53223531	0.56857463	0.52987261	0.61258334	0.5362243	0.50188006	0.54641813	0.5295594	0.55446875	0.55257241	0.4949504	0.59807543	0.5517471	0.59869869	0.50971875	0.52740192	0.52641179	0.47181396	0.51785561	0.58123883	0.54978028	0.5582234	0.53270065	0.55483855	0.56836125	0.52290019	0.51639007	0.5434081	0.55277547	0.56262134	0.19001003	0.52973382	0.55062424	0.50062046	0.51447471	0.54708568	0.52429943	0.07834944	0.51409723	0.54588914	0.521886	0.53998447	0.55088592	0.52961385	0.51906642	0.0	0.51980548	0.51041552	0.53377931	0.55446673	0.30336448	0.56670535	0.52481326	0.54144701	0.56267433	0.5256021	0.51986645	0.51653389	0.55766082	0.5116996	0.53772654	0.55850005	0.55918943	0.21458925	0.5688083	0.51399062	0.55229889	0.56322036	0.5311201	0.56023084	0.53772222	0.50076853	0.52434197	0.51111193	0.55885577	0.52183489	0.52885044	0.53862048	0.54554065	0.46933683	0.54955005	0.55784829	0.55971725	0.55879864	0.52287322	0.52381244	0.55817463	0.53093235	0.55938822	0.52853429	0.56167218	0.5383216	0.54099126	0.26807391	0.54969917	0.57740115	0.52796746	0.55757726	0.55002141	0.52809134	0.56203599	0.53849746	0.15185533	0.54605473	0.56977237	0.52790426
S.st.5.4.24.r2	0.27349454	0.33134441	0.37303175	0.30582003	0.26948281	0.25671808	0.24800345	0.36859294	0.36805022	0.30641392	0.33411347	0.37808804	0.39045172	0.38672148	0.29654393	0.27852078	0.38427351	0.32389926	0.38269671	0.23416613	0.29924326	0.42347838	0.2892378	0.30547039	0.28860661	0.30643693	0.3963163	0.28995059	0.34834989	0.29070711	0.30211128	0.42299654	0.33908529	0.37419338	0.36893095	0.37080784	0.33147938	0.45013957	0.20994635	0.32639884	0.40569391	0.23843447	0.2225393	0.27067633	0.25947371	0.29883111	0.25571865	0.35390934	0.22309434	0.30829008	0.25080261	0.27981032	0.25665687	0.26786261	0.50032326	0.38277513	0.31199724	0.34926195	0.32927079	0.2574433	0.44337331	0.45489572	0.32229413	0.49220861	0.26245712	0.37607842	0.26146773	0.37409709	0.35766449	0.23929203	0.11083041	0.32206748	0.35201763	0.35545994	0.44289661	0.3713677	0.38055366	0.32015962	0.08185525	0.4062942	0.18864789	0.57226172	0.26273093	0.37541522	0.24333424	0.25910273	0.36134838	0.39073493	0.34659228	0.51980548	0.0	0.3184328	0.40818611	0.38066131	0.31501922	0.36671451	0.34058844	0.32213539	0.36410387	0.23621646	0.19199429	0.17409441	0.37914882	0.17615986	0.11667204	0.36509155	0.35525995	0.38113805	0.3627183	0.21630062	0.34773071	0.35919396	0.38180068	0.3496847	0.40371614	0.32566317	0.18041287	0.19654597	0.37453609	0.28303197	0.3849541	0.37612412	0.37714481	0.25921001	0.37539845	0.38071553	0.38268523	0.36046872	0.18962808	0.2508979	0.35721993	0.35643229	0.35800654	0.29087093	0.38731122	0.36941136	0.38020844	0.34627885	0.34381797	0.37806695	0.2503861	0.38194496	0.38626365	0.1155947	0.29282257	0.39317358	0.41507193	0.38515583	0.35704797	0.29170604
