OTU	midSal	startSal	endSal	peakSal_withzero	peakSal_nozero	abundances_withzero	abundances_withzero_maxstand	abundances_withzero_sumstand	abundances_nozero	abundances_nozero_maxstand	abundances_nozero_sumstand	position
FR683778.1.1492	24.5	24.0	25.0	34.833333333333336	32.5	0.005953717487302156	0.6025162097149782	0.05188265521353048	0.007442146859127695	0.681860597877429	0.0437196337655307	withinBounds
FR683778.1.1492	25.5	25.0	26.0	34.833333333333336	32.5	0.004961431239418464	0.5020968414291486	0.043235546011275404	0.007442146859127695	0.681860597877429	0.0437196337655307	withinBounds
FR683778.1.1492	26.5	26.0	27.0	34.833333333333336	32.5	0.0036002094956851874	0.36434120096334094	0.031373411378602986	0.008400488823265438	0.7696653183441496	0.049349509188219204	withinBounds
FR683778.1.1492	27.5	27.0	28.0	34.833333333333336	32.5	0.00374018926182546	0.3785071532967365	0.03259324116713688	0.008415425839107284	0.7710338700195221	0.04943725817712212	withinBounds
FR683778.1.1492	28.5	28.0	29.0	34.833333333333336	32.5	0.00462332971814693	0.4678809674764693	0.04028921799139318	0.009824575651062225	0.9001422780456282	0.05771544925096202	withinBounds
FR683778.1.1492	29.5	29.0	30.0	34.833333333333336	32.5	0.004104449494394876	0.41537028883276145	0.035767524813397567	0.01026112373598719	0.9401394648552517	0.06027999450319053	withinBounds
FR683778.1.1492	30.5	30.0	31.0	34.833333333333336	32.5	0.004104449494394876	0.41537028883276145	0.035767524813397567	0.01026112373598719	0.9401394648552517	0.06027999450319053	withinBounds
FR683778.1.1492	31.5	31.0	32.0	34.833333333333336	32.5	0.005052621873115843	0.5113253335593233	0.04403021122958901	0.010736821480371165	0.983723601870336	0.06307452833344528	withinBounds
FR683778.1.1492	32.5	32.0	32.91666666666667	34.833333333333336	32.5	0.0054572348675773555	0.5522721685988283	0.04755614213432752	0.010914469735154711	1.0	0.06411814071912354	withinBounds
FR683778.1.1492	33.333333333333336	32.91666666666667	33.66666666666667	34.833333333333336	32.5	0.005297607003646127	0.5361178287689881	0.04616509234997351	0.010595214007292254	0.9707493139282656	0.062242641113445164	withinBounds
FR683778.1.1492	34.0	33.66666666666667	34.25	34.833333333333336	32.5	0.0060544080041670025	0.6127060900217006	0.052760105542826875	0.010595214007292254	0.9707493139282656	0.062242641113445164	withinBounds
FR683778.1.1492	34.5	34.25	34.66666666666667	34.833333333333336	32.5	0.007063476004861503	0.7148237716919841	0.06155345646663136	0.010595214007292254	0.9707493139282656	0.062242641113445164	withinBounds
FR683778.1.1492	34.833333333333336	34.66666666666667	34.91666666666667	34.833333333333336	32.5	0.009881422924901186	1.0	0.08610997410023824	0.009881422924901186	0.9053507100829501	0.058049404229257015	withinBounds
