	E-DS-623	E-JT-526	E-LS-526	E-CR-2016	E-TL-2016	E-VP-2016	E-DS-428	E-TL-Aug-2014	E-SOG-3619	E-SOG-6527	E-SOG-5527	E-TL-Jul-2014	E-SOG-5619	E-CB-2016	E-SOG-2527	E-LH-2016	E-BP-2016	E-PM-Aug-2013	E-TI-2014	E-SOG-6424	E-SOG-1619	E-JP-2016	E-SOG-2619	E-FR-2014	E-LS-428	E-SOG-7424	E-WV-Aug-2014	E-WC-2016	E-SOG-1527	E-WV-7-2014	E-LS-623	E-TB-2016	E-PM-Jula-2014	E-PM-7-2014	E-MT-526	E-Tca-2014	E-WP-526	E-PM-2016	E-SOG-4424	E-WP-623	E-SOG-4527	E-WP-428	E-JT-428	E-DU-2016	E-SOG-1424	E-JT-623	E-DU-7-2014	E-BL-2016	E-DU-Jula-2014	E-MT-623	E-MT-428	E-TC-2014	E-TL-7-2014	E-SOG-3527	E-SOG-3424	E-SOG-2424	E-SOG-6619	E-SOG-5424
E-WP-526	0.14263205	0.10074437	0.08579455	0.35819792	0.26887631	0.437849	0.14249769	0.21934017	0.33353736	0.44731002	0.45874404	0.26299027	0.47193576	0.50217544	0.11751112	0.37350063	0.35297717	0.44041264	0.4452598	0.37162439	0.13277604	0.43201055	0.16712969	0.19417406	0.12128727	0.45669375	0.48176022	0.38449392	0.2409124	0.4423656	0.15163598	0.42151116	0.45366781	0.48428257	0.10087312	0.17745322	0.0	0.45642897	0.18404123	0.11742173	0.22406238	0.14672186	0.13119148	0.3307831	0.38335556	0.14761079	0.4044542	0.30145291	0.41666478	0.15756632	0.10259461	0.45258465	0.18958679	0.10598335	0.16203972	0.22705397	0.55278527	0.36715569
E-PM-2016	0.48348272	0.4623069	0.46136828	0.59433217	0.53656824	0.14816319	0.48280618	0.4780019	0.26773527	0.38892699	0.48108321	0.48315442	0.35446955	0.16324881	0.41478891	0.15137662	0.17773666	0.30836745	0.27798563	0.25227828	0.46337863	0.11892448	0.43723948	0.49945855	0.46145882	0.24494416	0.36885563	0.18750729	0.29476567	0.25186647	0.48960781	0.19000605	0.29577488	0.14039884	0.47768079	0.42620797	0.45642897	0.0	0.39688704	0.48478984	0.34311545	0.46848271	0.45605047	0.18635933	0.34539395	0.49976034	0.28522659	0.5449101	0.23222509	0.49147183	0.4690389	0.23921894	0.43901762	0.46805354	0.44386121	0.34023454	0.56000476	0.27657046
E-SOG-4424	0.19860974	0.15927228	0.16402734	0.35596431	0.32538296	0.36181403	0.14494276	0.19867242	0.28199895	0.38870759	0.43035751	0.3081937	0.42166207	0.44678945	0.16611397	0.30390454	0.28171438	0.36427061	0.36193241	0.27941806	0.15460347	0.36114466	0.1485742	0.20779957	0.14094544	0.35732362	0.38938711	0.35904863	0.18209363	0.35192193	0.18915303	0.34401513	0.39370494	0.4125608	0.16363045	0.21834721	0.18404123	0.39688704	0.0	0.20342662	0.13648673	0.14762759	0.13407403	0.27559795	0.26029121	0.2051254	0.30116537	0.34782072	0.34614309	0.23898735	0.18049176	0.36925224	0.21479432	0.15774376	0.10626649	0.11338902	0.51946944	0.27013094
E-WP-623	0.09279154	0.1332912	0.13184472	0.34175015	0.24920862	0.46286831	0.15830284	0.22516186	0.33628371	0.42140331	0.43628007	0.30146404	0.45147757	0.53030519	0.17812521	0.40164748	0.3812086	0.45271429	0.47604903	0.38880374	0.10330601	0.45771342	0.1313019	0.15215355	0.15810828	0.44263938	0.47003635	0.38695245	0.27082695	0.44836049	0.12771935	0.44667777	0.47133414	0.51219102	0.11066023	0.23233751	0.11742173	0.48478984	0.20342662	0.0	0.23882511	0.19994333	0.18974705	0.35525781	0.38475205	0.09032494	0.40014363	0.2772477	0.42907389	0.11491671	0.14693116	0.48204122	0.2302359	0.12982218	0.19321445	0.24726782	0.5337375	0.37772708
E-SOG-4527	0.22907033	0.20882933	0.21772609	0.36432198	0.33371739	0.31564568	0.20677739	0.22863277	0.25587968	0.36832664	0.42305128	0.31494557	0.40304844	0.39926414	0.18920116	0.24458709	0.22553151	0.31859372	0.29788986	0.26419777	0.19857964	0.31263039	0.18582955	0.24767792	0.19619043	0.35059537	0.36571898	0.30815778	0.13092362	0.27960722	0.22973876	0.28939118	0.34091611	0.35162163	0.21947598	0.24983518	0.22406238	0.34311545	0.13648673	0.23882511	0.0	0.21102122	0.20163456	0.22113384	0.24411686	0.25299345	0.2373494	0.35476129	0.28720748	0.27194384	0.23323951	0.31034029	0.24812199	0.20499463	0.17340716	0.11646363	0.52202003	0.25875981
E-WP-428	0.18097391	0.12880893	0.11667619	0.32507148	0.32270665	0.44233876	0.09148953	0.16399681	0.3536537	0.469263	0.49165054	0.29194335	0.49616686	0.51263304	0.15382494	0.38101409	0.36024257	0.43922896	0.42547022	0.37136007	0.1732012	0.43710771	0.19284061	0.18615104	0.09595333	0.45611029	0.4761988	0.41372266	0.25057434	0.43229756	0.15815566	0.42927702	0.45806815	0.48837511	0.15067294	0.17797238	0.14672186	0.46848271	0.14762759	0.19994333	0.21102122	0.0	0.07898164	0.34375498	0.36273234	0.20012535	0.37457236	0.35485559	0.41674254	0.2354922	0.13537701	0.44030447	0.17013273	0.12835601	0.09099566	0.21214397	0.57220259	0.36442219
E-JT-428	0.17380491	0.12650303	0.11306971	0.33524604	0.30596573	0.43234708	0.09951183	0.17075795	0.33750596	0.45804282	0.47539628	0.27649631	0.4834967	0.49796152	0.12834624	0.36753627	0.34724797	0.43370844	0.42155854	0.36278297	0.15066926	0.42652719	0.16652757	0.18176112	0.07794375	0.44732637	0.46951166	0.39730728	0.23490478	0.42728952	0.15091438	0.41610882	0.45013109	0.47636249	0.13736648	0.16698224	0.13119148	0.45605047	0.13407403	0.18974705	0.20163456	0.07898164	0.0	0.33368994	0.35909336	0.18715571	0.37739862	0.34532865	0.40990572	0.22714154	0.12744617	0.43311653	0.16270671	0.10850107	0.0859449	0.19633377	0.55980295	0.35653773
E-DU-2016	0.35259673	0.33353709	0.33604707	0.48636402	0.42365315	0.17101926	0.35383625	0.35451459	0.19186686	0.3398879	0.43561552	0.39269735	0.32200222	0.27723752	0.31257716	0.11462739	0.08854171	0.26715822	0.28059144	0.18491253	0.33881024	0.15964145	0.30957333	0.37007088	0.33726459	0.25239397	0.33058502	0.16981372	0.20322256	0.20374232	0.36169316	0.15836446	0.28684905	0.23081555	0.35139164	0.33826896	0.3307831	0.18635933	0.27559795	0.35525781	0.22113384	0.34375498	0.33368994	0.0	0.2707628	0.37116553	0.222921	0.43527421	0.18140576	0.3663929	0.34385117	0.26592549	0.33829819	0.34653049	0.31862598	0.21513589	0.52718129	0.20437717
E-SOG-1424	0.37290291	0.36961087	0.37845783	0.46449362	0.44936735	0.30092482	0.35160915	0.36057815	0.29025028	0.33956076	0.43541786	0.42283179	0.38500352	0.38625734	0.36591784	0.26082147	0.25416029	0.32569186	0.25834242	0.21308033	0.35133802	0.29618157	0.32862457	0.37531428	0.35699005	0.28765197	0.32493028	0.35214952	0.27833728	0.26164184	0.37455274	0.27874614	0.35684705	0.33954913	0.38075176	0.39499148	0.38335556	0.34539395	0.26029121	0.38475205	0.24411686	0.36273234	0.35909336	0.2707628	0.0	0.38939179	0.2380015	0.46145473	0.30448792	0.39636372	0.38406411	0.25193029	0.39030609	0.37180047	0.31847106	0.20651693	0.51889775	0.20386805
E-JT-623	0.09128068	0.14288464	0.13754736	0.31509371	0.25219498	0.46925287	0.15930164	0.23380376	0.35235623	0.42454955	0.44233253	0.32044878	0.45612583	0.54355331	0.18683419	0.41513854	0.3937291	0.45606601	0.48439887	0.40273962	0.10246585	0.46332878	0.1246089	0.13622773	0.16334434	0.4616587	0.46482373	0.40839393	0.28564485	0.45417431	0.12288719	0.45172657	0.47582704	0.5255827	0.11437255	0.24275047	0.14761079	0.49976034	0.2051254	0.09032494	0.25299345	0.20012535	0.18715571	0.37116553	0.38939179	0.0	0.39747683	0.2584816	0.43558223	0.13455943	0.16968322	0.49004552	0.23601298	0.13690538	0.19304835	0.25761256	0.53465718	0.38872792
E-DU-7-2014	0.38212777	0.38657115	0.39152537	0.46632596	0.47000527	0.23715816	0.36587369	0.36442251	0.2810791	0.37554	0.4897096	0.43553399	0.3677178	0.34319876	0.37257526	0.22093889	0.20329251	0.28581682	0.27849844	0.25274509	0.3641139	0.23067345	0.33785967	0.3840124	0.37039181	0.31005801	0.27456682	0.3129409	0.29804924	0.16928802	0.38456446	0.22345406	0.30798783	0.27597099	0.39268148	0.39994518	0.4044542	0.28522659	0.30116537	0.40014363	0.2373494	0.37457236	0.37739862	0.222921	0.2380015	0.39747683	0.0	0.48153453	0.20155598	0.41733162	0.40610237	0.26838943	0.39440501	0.38702601	0.34607864	0.26626661	0.56231459	0.25952247
E-BL-2016	0.27576106	0.31425856	0.30884864	0.24901345	0.17557162	0.51990513	0.32227698	0.34856628	0.41420131	0.47833007	0.42019075	0.37581492	0.47594123	0.59142371	0.32631217	0.48129114	0.46338022	0.51404883	0.54699489	0.47510816	0.27319001	0.51505432	0.29875504	0.31536165	0.31925822	0.53121602	0.52359133	0.46785453	0.37318033	0.52540881	0.26015641	0.51039911	0.53150284	0.5746228	0.27383545	0.37030923	0.30145291	0.5449101	0.34782072	0.2772477	0.35476129	0.35485559	0.34532865	0.43527421	0.46145473	0.2584816	0.48153453	0.0	0.49677989	0.28711683	0.32988602	0.5539348	0.37288986	0.2944834	0.34528001	0.36800662	0.5094119	0.4708418
E-DU-Jula-2014	0.41975391	0.41007853	0.41642315	0.53355836	0.46177345	0.16528514	0.42670957	0.41904375	0.2236105	0.34051192	0.4357498	0.42616221	0.32345696	0.3027496	0.39300102	0.19029465	0.17992871	0.18121228	0.2934577	0.23804555	0.41107406	0.16538683	0.38120815	0.42960894	0.41308681	0.27562437	0.21951148	0.2266101	0.2886491	0.150011	0.43412756	0.1308359	0.18737095	0.25531647	0.42389778	0.42156686	0.41666478	0.23222509	0.34614309	0.42907389	0.28720748	0.41674254	0.40990572	0.18140576	0.30448792	0.43558223	0.20155598	0.49677989	0.0	0.43161908	0.42040319	0.27258921	0.42286075	0.42561225	0.39479372	0.29308411	0.51513407	0.24236127
E-MT-623	0.14447027	0.15917649	0.16536547	0.39208422	0.28328597	0.45798306	0.19624713	0.27176247	0.35194368	0.43750054	0.45335516	0.31937095	0.4661565	0.53554216	0.22313156	0.41527899	0.39465973	0.44918764	0.48684006	0.40046865	0.16766996	0.45197581	0.19605891	0.1761902	0.20442857	0.44751315	0.47449206	0.40313106	0.2890373	0.46410358	0.19379342	0.44646942	0.47041271	0.51661419	0.1657547	0.27302606	0.15756632	0.49147183	0.23898735	0.11491671	0.27194384	0.2354922	0.22714154	0.3663929	0.39636372	0.13455943	0.41733162	0.28711683	0.43161908	0.0	0.14674719	0.49292273	0.26871723	0.18412781	0.2324579	0.27542369	0.54577437	0.39031949
E-MT-428	0.16183512	0.11194704	0.10188632	0.38495031	0.29904608	0.44697031	0.14196604	0.22413314	0.34642423	0.44918601	0.47169219	0.27051522	0.48082073	0.50908229	0.15549411	0.3834917	0.36362924	0.44163507	0.45095131	0.3726198	0.17330295	0.44119476	0.19668132	0.19021597	0.12544078	0.4402002	0.47940519	0.39109601	0.25516265	0.44065993	0.18237655	0.43293879	0.46054232	0.49067616	0.14018665	0.19960613	0.10259461	0.4690389	0.18049176	0.14693116	0.23323951	0.13537701	0.12744617	0.34385117	0.38406411	0.16968322	0.40610237	0.32988602	0.42040319	0.14674719	0.0	0.45766566	0.20466026	0.14016038	0.15832281	0.22675452	0.55623306	0.36393204
E-TC-2014	0.47580838	0.4497829	0.44798354	0.55446525	0.53950822	0.23125715	0.45280404	0.44981648	0.34886465	0.38812345	0.50983995	0.4807105	0.43340927	0.24486315	0.40411619	0.1963587	0.22963894	0.26025059	0.12889301	0.2882097	0.45006733	0.22491066	0.42926418	0.47535881	0.4398354	0.34372496	0.33578777	0.32937713	0.27117577	0.19111277	0.47350185	0.22794165	0.27723394	0.17553028	0.46560805	0.42473185	0.45258465	0.23921894	0.36925224	0.48204122	0.31034029	0.44030447	0.43311653	0.26592549	0.25193029	0.49004552	0.26838943	0.5539348	0.27258921	0.49292273	0.45766566	0.0	0.42411626	0.45227088	0.42181585	0.31565746	0.57262816	0.2833611
E-TL-7-2014	0.22579574	0.17897456	0.16472072	0.35990031	0.32612534	0.43132603	0.18223792	0.17134326	0.35297043	0.46801509	0.48970545	0.27907392	0.49890429	0.48376247	0.17223797	0.36131576	0.3556837	0.44930149	0.42104119	0.37769854	0.21480043	0.423464	0.23615998	0.22001881	0.16808058	0.45817708	0.49559131	0.39300431	0.24556147	0.43981457	0.21286503	0.42406879	0.45728212	0.46682978	0.20399535	0.06705265	0.18958679	0.43901762	0.21479432	0.2302359	0.24812199	0.17013273	0.16270671	0.33829819	0.39030609	0.23601298	0.39440501	0.37288986	0.42286075	0.26871723	0.20466026	0.42411626	0.0	0.18168564	0.18277389	0.24686262	0.57882254	0.37426898
E-SOG-3527	0.13188918	0.11510724	0.09688202	0.30952279	0.2599722	0.45334401	0.12020266	0.18362312	0.33566107	0.45090267	0.45967051	0.28927894	0.47754519	0.51231181	0.11587791	0.38699426	0.3692035	0.44142329	0.44404125	0.37699488	0.09917723	0.4475851	0.13507848	0.17028023	0.09196914	0.46221862	0.48216903	0.40540445	0.24249141	0.43467121	0.11348407	0.43721127	0.46463448	0.49339878	0.07961987	0.17960705	0.10598335	0.46805354	0.15774376	0.12982218	0.20499463	0.12835601	0.10850107	0.34653049	0.37180047	0.13690538	0.38702601	0.2944834	0.42561225	0.18412781	0.14016038	0.45227088	0.18168564	0.0	0.12647163	0.21574442	0.55658618	0.37002396
E-SOG-3424	0.17848493	0.14283555	0.13241945	0.31304338	0.31089709	0.4181117	0.08989691	0.16026329	0.31891876	0.4294812	0.45219094	0.29730407	0.46094138	0.48861392	0.1546202	0.35470495	0.33592869	0.41565452	0.4017551	0.33339631	0.14921848	0.41274891	0.15662611	0.18146096	0.09615695	0.41119179	0.44575058	0.38592428	0.2259791	0.4059532	0.15280798	0.40292772	0.44049545	0.46206047	0.14592366	0.19131694	0.16203972	0.44386121	0.10626649	0.19321445	0.17340716	0.09099566	0.0859449	0.31862598	0.31847106	0.19304835	0.34607864	0.34528001	0.39479372	0.2324579	0.15832281	0.42181585	0.18277389	0.12647163	0.0	0.17163785	0.53839367	0.32558263
E-SOG-2424	0.24044828	0.21252018	0.2210389	0.39359319	0.35256678	0.30467689	0.21261636	0.2438958	0.24323389	0.34710141	0.41868319	0.3138283	0.38987033	0.38712039	0.20962023	0.2423854	0.22000832	0.32056243	0.31529449	0.21052322	0.21180225	0.30393386	0.18820128	0.25120879	0.199583	0.29556474	0.35573199	0.31379859	0.14958077	0.29627719	0.24115589	0.27990501	0.34381506	0.35349878	0.22761175	0.24814229	0.22705397	0.34023454	0.11338902	0.24726782	0.11646363	0.21214397	0.19633377	0.21513589	0.20651693	0.25761256	0.26626661	0.36800662	0.29308411	0.27542369	0.22675452	0.31565746	0.24686262	0.21574442	0.17163785	0.0	0.5173248	0.20332402
E-SOG-6619	0.5301272	0.55855802	0.55782598	0.58571681	0.47608848	0.53585269	0.5582819	0.5548162	0.49377823	0.29471167	0.18982235	0.42465184	0.24569139	0.60216427	0.55864633	0.53776964	0.54785096	0.53550781	0.56968087	0.5276172	0.52801899	0.54355234	0.50374004	0.54948753	0.55541374	0.52950696	0.52673129	0.50440709	0.54142137	0.53705779	0.54187085	0.52713355	0.5490439	0.59205382	0.55439565	0.57614829	0.55278527	0.56000476	0.51946944	0.5337375	0.52202003	0.57220259	0.55980295	0.52718129	0.51889775	0.53465718	0.56231459	0.5094119	0.51513407	0.54577437	0.55623306	0.57262816	0.57882254	0.55658618	0.53839367	0.5173248	0.0	0.5147605
E-SOG-5424	0.37507894	0.35532116	0.36170446	0.50937603	0.4646394	0.21616099	0.36942864	0.38311274	0.24373265	0.29972835	0.43006413	0.41678634	0.34608451	0.32779377	0.36048513	0.19974038	0.20130728	0.28111905	0.29794581	0.07957034	0.36196029	0.23335244	0.33287604	0.38406881	0.3587441	0.16148696	0.31684587	0.26200927	0.24900587	0.25118675	0.39293765	0.20857573	0.31134146	0.29431484	0.37848641	0.37766469	0.36715569	0.27657046	0.27013094	0.37772708	0.25875981	0.36442219	0.35653773	0.20437717	0.20386805	0.38872792	0.25952247	0.4708418	0.24236127	0.39031949	0.36393204	0.2833611	0.37426898	0.37002396	0.32558263	0.20332402	0.5147605	0.0
