taxa	type	typeSimple	meanA	meanB	meanC	A	B	sigAB	sigBC	sigAC	bloom	boundaries	boundariestwo
EU188447.1.1393	marineRestricted	marineRestricted	8.64516441373682e-07	0.00024414376212687766	0.0004179221267536216	22.0	27.0	0.10463554468474229	0.35644033187753676	0.015597799728061199	No	11.0	28.0
KJ577082.1.1345	brackishBloom	brackishRestricted	0.0	0.00019811835114813547	1.2742672459189303e-05	8.8	11.6	0.00945177150556067	0.11192328405733304	0.10172434113435247	brackish	11.0	15.0
HQ203837.1.1427	noclass	noclass	0.0	7.483013640790061e-05	1.4579306257753985e-05	11.0	15.0	0.0022828442399767646	0.10458155450302753	0.02594495531210279	No	11.0	30.0
DQ071088.1.1417	marineRestricted	marineRestricted	0.00041205206153855994	0.0027485728829285184	0.004944243451282814	24.0	26.0	0.09153786201843411	0.08349705896309267	0.00034438080455685157	No	11.0	33.0
JQ072424.1.1416	freshRestricted	freshRestricted	6.987592534238554e-05	0.0	0.0	1.489795918367347	15.244897959183673	0.01391335786036306	1	0.01580366182460312	No	0.0	0.0
JN591824.1.1505	brackishRestricted	brackishRestricted	0.0	0.00010682958341961355	4.560106873254852e-06	8.8	11.6	0.00027598920403728845	0.004970544735002638	0.10172434113435247	No	11.0	28.0
AY947931.1.1449	freshRestricted	freshRestricted	7.644478760624234e-05	2.5484093798136855e-05	0.0	1.5	8.0	0.4693230000557708	0.0007136080753778489	0.003574927082500634	No	0.0	5.0
JF715441.1.1227	freshRestricted	freshRestricted	0.00028475986101043064	0.0001785444802645569	2.487141378844298e-05	4.5	10.0	0.21609975965934625	4.089478895769797e-05	4.288703038737322e-06	No	0.0	25.0
GU235207.1.1377	brackishRestricted	brackishRestricted	2.5080038034422898e-05	0.000862069613602767	0.00015685070859282346	16.0	18.5	5.02998412723197e-06	0.0024896471564905096	0.2917512370437047	No	14.9	25.0
JQ196251.1.1376	marineRestricted	marineRestricted	1.5585122562366134e-05	0.00027653531924486227	0.00019095625849375818	12.5	16.0	7.625330257906791e-05	0.18671859656504775	5.037635978131849e-05	No	10.0	30.0
FR683386.1.1426	brackishRestricted	brackishRestricted	7.870080707677657e-06	0.0001679126348035133	1.2413716143578347e-05	14.0	18.0	6.109136434479282e-05	0.003639647615942409	0.15621554916015096	No	11.0	28.0
EU050814.1.1416	marineRestricted	marineRestricted	1.3413804149690108e-05	0.00023705339532517614	0.0013687356810787015	9.0	25.0	0.004940235292755801	0.054129238931758965	0.0018536384596776103	No	10.0	28.0
AB753963.1.1449	freshRestricted	freshRestricted	0.0016560519297249311	0.0022627224223637304	0.00021510166089418233	1.5	10.0	0.09886167658003803	2.1489192123184845e-06	0.00036210273862645345	No	0.0	25.0
KY963440.1.1285	noclass	noclass	2.6482409388897827e-05	4.7548404275552514e-05	0.0	8.8	11.6	0.17962005726636804	0.0046647923598857844	0.06149058939128447	No	0.0	11.0
JN177631.1.1426	noclass	noclass	0.0	4.0404622329460806e-05	4.113287685518348e-06	11.0	15.0	0.011657811917020247	0.08710318062945688	0.14233188441288985	No	11.0	28.0
EU800889.1.1485	brackishRestricted	brackishRestricted	3.736473964249417e-06	0.00016963042493042466	2.6242363933963542e-05	8.8	11.6	0.002975746290867509	0.02335370120009536	0.19004353027537185	No	10.0	17.0
EU930871.1.1412	brackishBloom	brackishRestricted	6.817258934284382e-06	0.000161110574325505	2.1284653460282668e-05	11.0	16.0	0.015703264940302802	0.05295693538768454	0.363508726158677	brackish	0.0	28.0
FR684408.1.1425	noclass	noclass	0.0	6.412513558683045e-05	1.662077423263349e-05	8.8	11.6	0.00027598920403728845	0.03895716715377968	0.03194132273435658	No	10.0	28.0
KX933023.1.1417	noclass	noclass	1.6374330289891144e-06	0.0004347638904849371	2.4213345337129563e-05	18.8	21.6	0.00016120431668721798	0.11619895636411076	0.007877105710807108	No	15.0	25.0
HM591373.1.1498	brackishRestricted	brackishRestricted	8.453049648987113e-06	0.00015815669552406966	8.503459207205491e-06	15.0	18.0	0.00017892862115284893	0.003220281986515253	0.36386490779361	No	11.0	22.5
JQ196809.1.1352	brackishPeakHiToler	brackishRestricted	0.0004253977789730807	0.011171317353388896	0.0022983907863042825	16.0	18.5	3.6545767904520644e-06	0.009417195923749575	0.0005418328001233114	No	15.0	25.0
FUWD013231544.2516.3765	brackishBloom	brackishRestricted	0.0	0.00026029386045962557	6.447810375771285e-05	11.0	15.0	0.00042952927764956236	0.19367491370755802	0.0008848603578377804	brackish	11.0	25.0
JX016885.1.1476	brackishRestricted	brackishRestricted	1.5849468091850837e-05	0.0005962183272368841	6.3943933958705e-06	12.5	15.0	0.004029511264823361	0.010196641634788811	0.4414421257506471	No	14.9	25.0
GQ396895.1.1455	noclass	noclass	4.97560905347273e-05	0.00016873809950363782	0.0	1.3333333333333333	3.6666666666666665	0.08753871606689023	3.3801648730509304e-05	0.002491829764739027	No	0.0	3.0
FR684915.1.1425	brackishBloom	brackishRestricted	0.0	5.591127707887691e-05	7.625288154188636e-06	11.0	15.0	0.0022828442399767646	0.05667129922224099	0.05937812759770837	brackish	11.0	30.0
EU800511.1.1261	noclass	noclass	1.2877049048908668e-05	0.0001701258931609391	4.760772796473923e-05	18.8	21.6	0.10976535370516338	0.40974452708878284	0.05945878086183988	No	15.0	30.0
EF111058.1.1284	freshRestricted	freshRestricted	4.642725217387023e-05	5.937781666715791e-05	0.0	3.0	8.0	0.34140979526444654	0.000143831902541172	0.00011508988214581181	No	0.0	7.0
EU801158.1.1268	brackishPeakHiToler	brackishRestricted	0.0	0.0002730033794852336	8.740697728696416e-05	11.0	15.0	2.5507255241566793e-07	0.0063856997543625124	0.00035951107766641753	No	11.0	28.0
LN870755.1.1397	freshRestricted	freshRestricted	9.549648354068467e-05	0.00014658913976380098	2.1128168115988574e-06	1.5	10.0	0.1250861029508718	2.471906142373585e-07	0.0002914267183867613	No	0.0	10.0
FPLK01002794.8.1555	freshRestricted	freshRestricted	0.0004419449693371914	0.00011302360563791022	0.0	1.5	13.5	0.21233372050828092	0.002506699793451858	0.0004893592137065816	No	0.0	10.0
LN681289.1.1213	brackishBloom	brackishRestricted	6.431487879316456e-05	0.0030812691607181725	0.0007613409690898686	12.5	20.0	7.435804895187498e-08	0.031482567000989795	3.78655334435612e-05	brackish	11.0	27.0
EU703217.1.1396	freshRestricted	freshRestricted	0.0034017862193433273	0.0016943831568592416	0.000111276335861968	4.5	11.5	0.22772363010830987	1.5167938327662922e-05	3.0741020704488053e-05	No	0.0	11.0
KF787009.1.1385	marineRestricted	marineRestricted	0.0	0.0002280816725132673	0.00033011399374788096	22.0	27.0	0.015354186541008844	0.1255277635360238	1.3917101377875492e-06	No	22.5	33.0
AM747310.1.1242	noclass	noclass	8.136721960662e-06	0.0001531133038448452	3.1211904987965795e-05	18.8	21.6	0.06160994064675182	0.3047807458044346	0.10727901780159	No	11.0	28.0
EU799154.1.1396	noclass	noclass	5.278733245514601e-05	0.0008042132782778002	0.00016050221949965305	24.0	26.0	0.00014122828090103737	0.11552274413575647	0.026299855736127132	No	11.0	30.0
FR667292.1.1358	brackishPeakLoToler	brackishRestricted	0.00039291350482114116	0.0007747535234729294	0.0001210497335930181	1.5	8.0	0.015242750847136994	2.291145851936437e-05	0.019884555815526575	No	0.0	20.0
KT273906.1.1434	noclass	noclass	0.00046672263546240593	0.0	0.0	1.489795918367347	15.244897959183673	0.004846132433488398	1	0.005720745746792198	No	0.0	0.0
FR685933.1.1500	marineRestricted	marineRestricted	8.931489450483022e-06	0.00010257565901136402	0.0002661982266576835	19.0	23.5	0.00892101627901979	0.036104800666164456	1.6699010308131858e-08	No	15.0	30.0
AY212575.1.1517	freshRestricted	freshRestricted	0.0003063207614402408	0.0	0.0	1.489795918367347	15.244897959183673	0.004846132433488398	1	0.005720745746792198	No	0.0	0.0
AB753919.1.1455	freshRestricted	freshRestricted	0.0004920505959801137	0.00016965146995511407	0.0	1.5	16.0	0.3059282642547627	0.00022432487655669266	0.0011090607073957768	No	0.0	15.0
EU703247.1.1351	freshRestricted	freshRestricted	0.0013477230261112032	0.0025951641437122726	0.00022992748640599574	18.8	21.6	0.4917507129886695	0.21275312304192212	0.003700536708991937	No	0.0	25.0
KX922678.1.1467	marineRestricted	marineRestricted	1.4408607356228034e-06	2.5699343381776598e-05	0.00011813604190907844	22.0	27.0	0.10463554468474229	0.2698334677229034	0.015597799728061199	No	11.0	28.0
JX537843.1.1279	brackishPeakHiToler	brackishRestricted	2.171778539072459e-05	0.00039533160794551843	0.00017560280932283172	14.0	18.0	2.156458278450456e-06	0.01708106497896559	0.000658826992035382	No	11.0	30.0
EU802021.1.1480	freshRestricted	freshRestricted	0.0007117469579879533	0.0010765887773338618	8.25020364925115e-05	4.5	10.0	0.051626073571364214	2.7378012557110517e-05	1.3714349821425529e-06	No	0.0	15.0
KX784516.1.1279	brackishRestricted	brackishRestricted	2.3133065246810532e-05	0.00022100044182336075	3.126341056605174e-05	6.5	11.5	0.003822768797025194	0.01206566752136445	0.15984462150669376	No	2.0	25.0
JN626692.1.1336	freshRestricted	freshRestricted	0.002166322175239947	0.00306486978629458	0.0003454000660274743	3.0	10.0	0.4080261941050885	5.424898893655797e-06	0.00014628629399496994	No	0.0	25.0
KM046924.1.1266	noclass	noclass	0.00019833813520397513	1.5486091133494093e-05	6.807916126473321e-05	1.5	25.0	0.4909705417515635	0.23262530843718465	0.3174164058899108	No	11.0	26.0
JN433556.1.1208	noclass	noclass	0.0	0.00023514329797922167	8.12979213137744e-06	22.0	26.0	1.973644966135853e-05	0.21053335939180368	0.0018714198434579424	No	25.0	28.0
AF361200.1.1474	freshRestricted	freshRestricted	0.0003419447131153475	0.0005031719643239534	4.750123634536169e-05	4.5	10.0	0.06661025819446006	2.123063367559655e-05	4.295200404889896e-06	No	0.0	25.0
EU804496.1.1251	brackishBloom	brackishRestricted	2.0138225363167783e-05	0.00047817457095200393	4.223522816770966e-05	18.8	21.6	0.013489559697316468	0.05508657393923875	0.3759357767545954	brackish	15.0	28.0
KX936209.1.1435	brackishBloom	brackishRestricted	8.507668844578545e-06	0.00033982597646123086	1.9055701752256534e-05	18.8	21.6	0.0034278825883465834	0.05508657393923875	0.20747439734640927	brackish	11.0	28.0
CEWP01024762.162.1594	noclass	noclass	4.304582784170482e-05	0.0011919703885199652	0.00024394562183960858	18.8	21.6	0.004568495836519771	0.13251338416356845	0.016468433401026803	No	10.0	28.0
JQ181944.1.901	marineBloom	marineRestricted	0.00046383149800471277	0.0034960922119814906	0.006676536624591452	24.0	26.0	0.06138901702914326	0.4632979858546685	0.05152250575854141	marine	11.0	33.0
KT308602.1.1442	brackishRestricted	brackishRestricted	0.0	0.0005955317083002379	3.646732479744186e-05	3.0	15.0	0.0005061875107961677	0.00586712860787307	0.09234176076144635	No	3.0	16.0
JQ195388.1.1354	brackishBloom	brackishRestricted	5.917796427802884e-06	0.0007020119218838937	0.00013883066487660006	18.8	21.6	0.00016120431668721798	0.1601952677006413	0.0014623771137676877	brackish	15.0	30.0
EU707305.1.1491	noclass	noclass	1.9580368959612e-05	0.0004047646582629814	9.249421044051525e-06	19.0	23.5	0.2116387074453664	0.32686449948855995	0.4706325813747703	No	15.0	30.0
GU127275.1.1232	freshRestricted	freshRestricted	0.000911162453551921	0.0013734614216606201	0.00019500174809673393	3.0	10.0	0.14671245063179428	6.902481593257814e-06	0.0009886810609514754	No	0.0	25.0
JN018842.1.1398	brackishRestricted	brackishRestricted	0.0	0.00026166669649124215	0.0	11.0	15.0	0.00042952927764956236	0.001307509252585603	1	No	11.0	15.0
HM856394.1.1444	brackishPeakLoToler	brackishRestricted	0.0014272465617401243	0.00297189604594048	0.0003000758706007808	1.5	10.0	0.011937682860022104	1.560619700341237e-06	0.009402812818379177	No	0.0	16.0
AMWB02136182.12234.13777	freshRestricted	freshRestricted	0.00011088779420300535	4.840744951438994e-05	0.0	4.5	10.0	0.2255920767188233	5.6973729100305695e-06	4.505222854554713e-06	No	0.0	7.0
AY527410.1.1443	marineRestricted	marineRestricted	0.0	2.9517774531451662e-05	0.000298162921508003	9.0	25.0	0.014780922549663213	0.021835221752334405	0.00020432472624740293	No	11.0	30.0
FJ916091.1.1520	freshRestricted	freshRestricted	0.00027846092738188555	4.6669135554750974e-05	0.0	1.3333333333333333	3.6666666666666665	0.1213139992738349	0.0006870907770007655	5.936633208829969e-07	No	0.0	2.0
KX935670.1.1425	brackishRestricted	brackishRestricted	2.306428384937362e-06	0.00010679828724408482	6.89941385674422e-06	11.0	15.0	0.0021969287412330536	0.014822581334842438	0.20956970063275482	No	10.0	28.0
KX936547.1.1490	marineRestricted	marineRestricted	1.2030690564625965e-05	0.0005460444623661709	0.0010859201767400956	12.5	26.0	2.1646846872667606e-06	0.10485797163940541	1.0675191296541718e-06	No	13.0	33.0
KX935672.1.1425	brackishBloom	brackishRestricted	2.306428384937362e-06	8.745094307853825e-05	1.217671867206713e-05	11.0	16.0	0.0055620598979983366	0.04142151470006967	0.18317323199872676	brackish	10.0	28.0
FJ825937.1.1478	brackishPeakHiToler	brackishRestricted	2.0702154244485642e-05	0.0006192942166330103	0.00039038642377065946	11.0	18.0	1.6102110049113938e-08	0.01667124811508943	7.790424615602746e-06	No	11.0	30.0
AY794092.1.1526	marineRestricted	marineRestricted	0.0	5.977367111965476e-05	0.0001918122830996865	11.0	27.0	0.003106740451254565	0.4240776825844662	0.007114064222489849	No	11.0	25.0
JF697460.1.1484	freshRestricted	freshRestricted	8.974619253661037e-05	7.144587405752755e-05	0.0	1.5	10.0	0.4784078838751409	2.700734778933896e-06	1.3504617202695744e-05	No	0.0	7.0
JQ198369.1.1369	brackishBloom	brackishRestricted	3.186619968213038e-05	0.0006581436036823244	9.071572250545835e-05	18.8	21.6	0.00756702871678281	0.07418954579762901	0.2929361753914729	brackish	15.0	28.0
FJ612187.1.1434	freshRestricted	freshRestricted	0.0015492791985117459	0.0004398214320985177	5.1247036252560855e-05	11.0	16.0	0.003973027179950867	0.003357855627226094	5.090415052559904e-06	No	0.0	15.0
DQ395511.1.1537	noclass	noclass	0.0003893101811898997	0.015237870723037207	0.0026401967289352945	23.0	25.0	0.002926146902106148	0.16403239085041837	0.17318938862052075	No	13.0	30.0
AM279184.8.1488	marineRestricted	marineRestricted	2.2679120882263923e-05	0.0007763706652671201	0.00034066672013816974	12.5	15.0	0.0005947575392358206	0.41180812503105474	3.792983161605358e-06	No	11.0	30.0
JQ328004.1.1480	freshRestricted	freshRestricted	3.8944097656429145e-05	0.0001043975400975944	2.258528315847054e-06	8.8	11.6	0.05233745755247883	1.780015809124759e-05	0.009303388305633091	No	0.0	15.0
JQ941830.1.1344	freshRestricted	freshRestricted	0.001647519371294022	0.0007317100066384163	6.050477849939916e-05	6.5	10.0	0.13301844770121118	3.946691939721038e-05	4.3928908936282534e-06	No	0.0	10.0
FR667321.1.1367	brackishRestricted	brackishRestricted	7.374860275494958e-05	0.0019166778693066016	6.862882401078904e-05	1.3333333333333333	3.6666666666666665	0.0015685529074811746	0.00013964598624925366	0.26132344552358155	No	0.0	15.0
FR684688.1.1487	marineRestricted	marineRestricted	0.0	0.00014007329615638105	6.442413129264581e-05	11.0	15.0	1.2428850462227703e-05	0.028171008024077824	0.01140000203533158	No	11.0	25.0
KC001796.1.1315	noclass	noclass	1.042225657896429e-05	0.00020372526193247962	1.9925204852645294e-05	18.8	21.6	0.10976535370516338	0.3047807458044346	0.20747439734640927	No	11.0	28.0
FJ826125.1.1478	marineRestricted	marineRestricted	0.0	5.7643021087643686e-05	0.00016476995066203214	11.0	26.0	0.002622296256403372	0.06425723951005843	2.7922694487080126e-05	No	11.0	30.0
FJ382618.1.1346	freshRestricted	freshRestricted	0.00025722338376758005	9.601447672317251e-05	0.0	1.5	13.5	0.10551317043177078	0.008329503346910686	0.00012574178696942367	No	0.0	10.0
AY697914.1.1488	marineRestricted	marineRestricted	8.009503483030254e-06	0.0004596989863917347	0.0002940608943901817	11.0	16.0	5.99706966181007e-07	0.10418857599099213	7.109592200259552e-05	No	11.0	30.0
KJ814515.1.1335	brackishRestricted	brackishRestricted	2.306428384937362e-06	0.00016824707070147525	0.0	11.0	20.0	0.00270201397033059	0.008466906060430325	0.24781391032739608	No	10.0	20.0
KF499997.1.1331	freshRestricted	freshRestricted	0.005678249529447436	0.0016837193208000046	0.00034589058588481566	11.0	16.0	0.0012683021372833319	0.025045916426853332	1.4243397774931209e-05	No	0.0	25.0
FPLS01051283.7.1224	freshBloom	freshRestricted	0.0008795324910403902	8.524250030146938e-05	2.0074014786449976e-05	1.5	10.0	0.18875179510616114	0.0008835983026863086	0.0001858000205463344	fresh	0.0	5.0
HM128912.1.1435	freshRestricted	freshRestricted	0.004998115224999037	0.0020298794820618193	0.00028956004343877744	1.5	10.0	0.1838688821418546	2.4660185931386493e-06	3.221268457108203e-05	No	0.0	15.0
KX177503.1.1415	brackishPeakHiToler	brackishRestricted	0.0	0.0004880069252748481	0.00022185999969919233	9.0	13.5	9.0673798798448e-08	0.015089132737333628	4.125954234939694e-05	No	10.0	30.0
KX934784.1.1342	noclass	noclass	5.446814493478872e-06	0.00023817625042531473	1.8752638679850468e-05	18.8	21.6	0.06160994064675182	0.3047807458044346	0.11584882602142027	No	15.0	28.0
KX936171.1.1435	noclass	noclass	1.2200812976692214e-05	0.00013610071452875127	3.398757884131647e-05	18.8	21.6	0.10976535370516338	0.3047807458044346	0.19600536384757994	No	11.0	28.0
GQ350651.1.1353	marineRestricted	marineRestricted	0.00014287984615681546	0.0018377270092866148	0.0007903751059427977	19.0	25.0	0.000652324209927015	0.321936692634619	0.004042839297837973	No	11.0	30.0
FN668149.1.1477	noclass	noclass	0.0016789821442292764	6.26683450610807e-05	3.161939642185876e-06	1.5	11.5	0.13796385574053682	9.871874204151133e-05	2.067897928541274e-05	No	0.0	2.0
AY386334.1.1350	marineRestricted	marineRestricted	6.104222972561299e-05	0.0015747016291851863	0.0007708148830874737	22.0	25.0	0.0002339063066516161	0.17319988551443977	0.0015331765061929413	No	10.0	30.0
FPLS01043149.1.1284	freshRestricted	freshRestricted	9.299192550054293e-05	3.879995284806689e-05	0.0	1.3333333333333333	3.6666666666666665	0.1412357245910706	0.0006870907770007655	3.489756417550824e-06	No	0.0	2.0
JQ030885.1.1360	freshRestricted	freshRestricted	0.0009400741114414922	0.00040866746832662025	2.68314210856228e-05	1.5	20.0	0.4947173709484867	0.0003022934220551554	0.020832475899193893	No	0.0	20.0
FR683472.1.1425	brackishRestricted	brackishRestricted	0.0	0.0001255452328642035	8.230905008263436e-06	11.0	15.0	0.00042952927764956236	0.014822581334842438	0.05937812759770837	No	11.0	28.0
JN986157.1.1449	brackishRestricted	brackishRestricted	0.0	9.940178451927804e-05	1.2017500301562165e-05	8.8	11.6	0.00027598920403728845	0.022273527022788484	0.03194132273435658	No	11.0	28.0
FR683196.1.1498	brackishRestricted	brackishRestricted	0.0	0.00012485378296503357	3.2475253456170355e-05	11.0	15.0	1.2428850462227703e-05	0.015277067941203804	0.01140000203533158	No	11.0	28.0
AB058250.1.1257	marineRestricted	marineRestricted	0.0	0.000490289258814398	0.0011109604759540744	11.0	21.5	0.0009651814679510172	0.3454058988567472	0.00047075709044988644	No	13.0	25.0
DQ351753.1.1492	brackishRestricted	brackishRestricted	3.0605869418746445e-06	0.00011714409001450811	7.4778026103139466e-06	14.0	16.0	0.0006544217894248504	0.004971331966795305	0.3804019076561239	No	11.0	26.0
EU803194.1.1496	brackishRestricted	brackishRestricted	6.420666509306806e-06	0.00029105063742866394	5.1047287845370214e-05	16.0	18.5	1.9032091617795534e-05	0.021314463781046455	0.02953887302498288	No	11.0	26.0
FR685923.1.1487	noclass	noclass	0.0	5.69296453464095e-05	2.8371510220591766e-05	11.0	15.0	7.59052970207009e-05	0.05258577365858339	0.02594495531210279	No	11.0	28.0
JN591795.1.1426	brackishRestricted	brackishRestricted	0.0	8.414989422019938e-05	5.323078181259038e-06	11.0	15.0	0.00042952927764956236	0.00554339918364143	0.14233188441288985	No	11.0	28.0
KP997220.1.1252	marineRestricted	marineRestricted	1.1486209480187174e-05	0.00039501464312742323	0.00018023206056690184	9.0	13.5	3.973156377840924e-05	0.13136652261966753	0.0004596918109706455	No	10.0	28.0
JF681493.1.1241	freshRestricted	freshRestricted	0.00011070392165536389	0.0	0.0	1.489795918367347	15.244897959183673	0.004846132433488398	1	0.005720745746792198	No	0.0	0.0
DQ316835.1.1226	brackishBloom	brackishRestricted	3.714198695087027e-05	0.0002823274500982273	6.427030345767328e-05	8.8	11.6	0.03726028328554422	0.06633134531080448	0.3234596885929805	brackish	0.0	27.0
GQ340302.1.1370	brackishPeakLoToler	brackishRestricted	0.0008422514085384045	0.0017118405896193961	0.00014506618034099229	3.0	10.0	0.0017589447901167567	1.5993287153915579e-06	0.0003224628674075623	No	0.0	15.0
JN038860.1.1509	freshRestricted	freshRestricted	0.0006249559129697843	0.0002080118818590781	0.0	1.5	10.0	0.1386553936628399	0.011822921226605157	0.0002705024021246958	No	0.0	10.0
DQ071096.1.1449	brackishBloom	brackishRestricted	0.0	0.005478779591894218	0.0001402047009279172	9.0	13.5	0.0010091120298042356	0.04553721959152857	0.0534373809326331	brackish	10.0	28.0
FPLP01012153.21.1267	freshRestricted	freshRestricted	0.00032042476503336785	5.7870723963955896e-05	0.0	3.0	8.0	0.5	3.0291931240204264e-06	0.00011508988214581181	No	0.0	3.0
KX932531.1.1308	marineRestricted	marineRestricted	8.770918324720574e-06	0.0005753053346721305	0.00016644453021051812	18.8	21.6	0.00014602267405204814	0.07570401530762855	0.0012934547705040133	No	15.0	28.0
GU234844.1.1355	marineRestricted	marineRestricted	2.3996391180573907e-05	0.0003208725701362803	0.0015872754959068733	15.0	27.0	3.992656104376172e-05	0.03997521309909048	0.0006535475306194632	No	15.0	33.0
FJ612237.1.1499	noclass	noclass	0.0001540376367789868	2.160290520751241e-05	0.0	1.5	15.0	0.27432250774009603	0.0440811278121983	0.01580366182460312	No	0.0	11.0
JN941872.1.1446	brackishRestricted	brackishRestricted	0.0	0.00020083695853544695	0.0	11.0	15.0	0.0022828442399767646	0.005341226300899762	1	No	11.0	15.0
FR683797.1.1422	brackishRestricted	brackishRestricted	0.0	0.0001012626802521861	1.4355605955544657e-05	11.0	18.0	0.00020229787329472358	0.014164558360407453	0.04131588416364641	No	11.0	28.0
HG937596.1.1296	brackishPeakLoToler	brackishRestricted	0.0003468992161911595	0.0006277840264625595	7.942857981183172e-05	1.5	10.0	0.013650221679478727	9.825957543599528e-07	0.006769064499095196	No	0.0	25.0
FPLS01024281.12.1526	brackishPeakLoToler	brackishRestricted	0.004430153781132111	0.0089406528402702	0.0005823440595725861	1.5	10.0	0.009063909828467302	1.6333090532507298e-06	0.012262932955191484	No	0.0	15.0
JQ941821.1.1402	freshRestricted	freshRestricted	0.0011748762340287272	0.00139231141651186	0.0001346693004628557	3.0	10.0	0.16245727084256195	3.609825219957378e-05	6.941616665307384e-05	No	0.0	25.0
HM129291.1.1444	brackishBloom	brackishRestricted	0.00016233864798455614	0.0007930383702370711	0.0001634238975933372	3.0	8.0	0.23032566628138723	0.13802861057197086	0.2303725551615856	brackish	0.0	22.5
JF927239.1.1428	noclass	noclass	4.591843638205229e-06	6.406656453513607e-05	9.315386817203317e-06	19.0	25.0	0.06704633895686916	0.4399471240203431	0.17042826320390442	No	11.0	28.0
HM856442.1.1457	freshRestricted	freshRestricted	0.0011425936404885304	0.0007307016689239479	7.391470222894052e-05	3.0	10.0	0.45353401625227574	2.2676384911157687e-06	0.00011317806302502516	No	0.0	15.0
HM856522.1.1435	freshRestricted	freshRestricted	0.006077482180290944	0.0012767703332848069	0.0001632105672161792	1.5	10.0	0.22774008697012166	3.8169624695698965e-07	1.4079469877907435e-05	No	0.0	15.0
KT851777.1.1261	freshRestricted	freshRestricted	0.00012627444447081945	5.2706797244085697e-05	2.276988124110626e-05	1.5	18.0	0.06470988656773079	0.17795214296641115	0.016700386644273178	No	0.0	26.0
HM129147.1.1428	brackishPeakLoToler	brackishRestricted	0.00023330465730241203	0.00039148993051984224	3.8057855676013096e-05	1.5	10.0	0.02345946718246779	3.359079360866166e-07	0.00012997622055154672	No	0.0	15.0
KJ715886.1.1301	freshRestricted	freshRestricted	0.00011054372031954066	1.6736121571187094e-05	0.0	1.3333333333333333	3.6666666666666665	0.14107491593377208	0.013734320192840703	0.00010189430852531596	No	0.0	3.0
EU801005.1.1496	freshRestricted	freshRestricted	0.00010580869126104211	0.00016092812136159123	8.201641485253344e-06	1.5	10.0	0.07661931433719275	1.934112785828588e-08	8.625385242257648e-05	No	0.0	10.0
KX504640.1.1492	freshRestricted	freshRestricted	0.00044869737848275503	0.000179716488479204	1.4577121109573689e-05	1.5	10.0	0.09279480039524618	0.00011084968319985251	6.626532497717603e-06	No	0.0	11.0
DQ450189.1.1495	noclass	noclass	4.8638583906466104e-05	0.0009081959075374	8.748959162352995e-05	19.0	23.5	0.024902571566419947	0.2873374723130928	0.03751284594120146	No	15.0	33.0
HQ242317.1.1488	noclass	noclass	2.7677140619248345e-06	0.00010751425315384623	5.3780278973023776e-05	11.0	23.5	0.0009067581808443639	0.11158487698049202	0.07025900886250189	No	10.0	25.0
EU801771.1.1304	freshRestricted	freshRestricted	0.0004316252419105364	0.0005560381578354261	5.7906244371225496e-05	6.5	10.0	0.054605922624378245	3.183823987411215e-05	1.1371056892967788e-06	No	0.0	20.0
KF512527.1.1487	freshRestricted	freshRestricted	3.394709084071596e-05	1.9235207959976884e-05	0.0	1.5	5.5	0.48146685780477727	0.001587380574166039	0.002809414945532866	No	0.0	5.0
KF023502.1.1381	marineBloom	marineRestricted	8.489465829914041e-05	0.001209108613958423	0.0023999701818036077	21.0	27.0	0.00027399987996586307	0.4711744423280776	0.0585766718236227	marine	13.0	30.0
KF464479.1.1204	noclass	noclass	0.00015258830537627984	1.7226310217416843e-05	0.0	1.5	11.5	0.3029414691797815	0.02148605519193937	0.005816401174403923	No	0.0	3.0
GU356331.1.1390	noclass	noclass	0.00023518220210353853	7.880524046966396e-05	4.678380082826041e-06	1.5	13.5	0.4514246833738855	0.0012960197609798564	0.0008327823998915482	No	0.0	15.0
FR684927.1.1436	noclass	noclass	7.704966568724393e-06	0.0001531133038448452	2.1865467106693848e-05	18.8	21.6	0.10976535370516338	0.40974452708878284	0.06403476325725675	No	11.0	30.0
LN774632.1.1219	freshRestricted	freshRestricted	8.541538971228632e-05	5.366326364569324e-05	0.0	6.5	10.0	0.3352914472353049	4.246332841801962e-05	2.2020628329786275e-05	No	0.0	10.0
HM141869.1.1478	freshRestricted	freshRestricted	4.022469527282852e-05	0.0	0.0	3.0	17.0	0.007125281827995574	1	0.013446411996915354	No	0.0	2.0
FPLK01002038.20.1528	freshRestricted	freshRestricted	5.248021025612216e-05	7.179964244513745e-05	1.8171860002536791e-06	3.0	8.0	0.2937936744526794	4.998844330507342e-05	0.00015729686732094867	No	0.0	7.0
FR683693.1.1425	noclass	noclass	0.0	6.288892159633824e-05	3.992308635944279e-06	11.0	20.0	0.005569713555417496	0.09656371927524288	0.09503770782805038	No	11.0	28.0
GQ349588.1.1364	brackishPeakHiToler	brackishRestricted	1.760774640827796e-05	0.0005166900524849437	0.0002605444099181001	12.5	16.0	4.4121495490603016e-08	0.006720704516876881	3.806136593280979e-05	No	11.0	30.0
JN868751.1.1517	freshRestricted	freshRestricted	0.00011483055668436886	4.3035741183052525e-05	0.0	1.3333333333333333	3.6666666666666665	0.11508884786015816	0.013734320192840703	1.935822888390254e-05	No	0.0	3.0
HM591473.1.1493	marineRestricted	marineRestricted	5.353051596279986e-06	4.4973850918109043e-05	0.00014354164231963293	22.0	27.0	0.10463554468474229	0.2698334677229034	0.015597799728061199	No	14.9	28.0
